MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1333784	Hdac5	histone deacetylase 5	11		inflammatory response			TAS		J:113927 	
MGI:1891835	Hdac7	histone deacetylase 7	15		inflammatory response			TAS		J:113927 	
MGI:1931221	Hdac9	histone deacetylase 9	12		inflammatory response			TAS		J:113927 	
MGI:96079	Hgf	hepatocyte growth factor	5		negative regulation of inflammatory response			IDA		J:166840 	
MGI:106918	Hif1a	hypoxia inducible factor 1, alpha subunit	12		connective tissue replacement involved in inflammatory response wound healing			IMP		J:130751 	
MGI:106918	Hif1a	hypoxia inducible factor 1, alpha subunit	12		cytokine production involved in inflammatory response			ISO	Q16665 	J:164563 	
MGI:96103	Hk1	hexokinase 1	10		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96113	Hmgb1	high mobility group box 1	5		inflammatory response			TAS		J:175331 	
MGI:96157	Hmgb2	high mobility group box 2	8		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96157	Hmgb2	high mobility group box 2	8		inflammatory response to antigenic stimulus	happens in microglial cell		IMP		J:221515 	
MGI:96163	Hmox1	heme oxygenase 1	8		wound healing involved in inflammatory response			ISO	P09601 	J:164563 	
MGI:1924384	Hnrnpa0	heterogeneous nuclear ribonucleoprotein A0	13		inflammatory response			IDA		J:180488 	
MGI:96211	Hp	haptoglobin	8		acute inflammatory response			IBA	PTN000667778 	J:265628 	
MGI:96211	Hp	haptoglobin	8		acute-phase response			IEA	KW-0011 	J:60000 	
MGI:2177763	Hps1	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1	19		inflammatory response			IGI	MGI:2177763 	J:85431 	
MGI:2429635	Hrh4	histamine receptor H4	18		inflammatory response			IBA	PTN000665502 	J:265628 	
MGI:2429635	Hrh4	histamine receptor H4	18		inflammatory response			ISO	RGD:620631 	J:155856 	
MGI:2429635	Hrh4	histamine receptor H4	18		inflammatory response			TAS		J:79370 	
MGI:96242	Hspd1	heat shock protein 1 (chaperonin)	1		positive regulation of inflammatory response			ISO	RGD:621314 	J:155856 	
MGI:96298	Hyal1	hyaluronoglucosaminidase 1	9		inflammatory response			ISO	Q12794 	J:164563 	
MGI:1196334	Hyal2	hyaluronoglucosaminidase 2	9		positive regulation of inflammatory response			ISO	Q12891 	J:164563 	
MGI:1196334	Hyal2	hyaluronoglucosaminidase 2	9		positive regulation of inflammatory response			ISS	Q12891 	J:148918 	
MGI:1330288	Hyal3	hyaluronoglucosaminidase 3	9		inflammatory response			ISO	O43820 	J:164563 	
MGI:96392	Icam1	intercellular adhesion molecule 1	9		acute inflammatory response to antigenic stimulus			ISO	RGD:2857 	J:155856 	
MGI:96416	Ido1	indoleamine 2,3-dioxygenase 1	8		cytokine production involved in inflammatory response			IMP	MGI:3505776 	J:146236 	
MGI:96416	Ido1	indoleamine 2,3-dioxygenase 1	8		inflammatory response	has the participant metanephros		IMP	MGI:3505776 	J:148645 	
MGI:96416	Ido1	indoleamine 2,3-dioxygenase 1	8		positive regulation of chronic inflammatory response	regulates a function/process that has the participant trachea		IMP	MGI:3505776 	J:134645 	
MGI:104814	Ier3	immediate early response 3	17		negative regulation of inflammatory response			IMP	MGI:4941879 	J:157504 	
MGI:1917360	Ifi35	interferon-induced protein 35	11		positive regulation of inflammatory response			IMP		J:298909 	
MGI:1917360	Ifi35	interferon-induced protein 35	11		positive regulation of inflammatory response			ISO	P80217 	J:164563 	
MGI:107656	Ifng	interferon gamma	10		neuroinflammatory response			ISO	RGD:2866 	J:155856 	
MGI:107656	Ifng	interferon gamma	10		positive regulation of inflammatory response			ISO	P01579 	J:164563 	
MGI:96432	Igf1	insulin-like growth factor 1	10		negative regulation of neuroinflammatory response			ISO	P05019 	J:164563 	
MGI:96449	Igh-7	immunoglobulin heavy chain 7 (heavy chain of IgE)	12		histamine secretion by mast cell	happens in mast cell		IDA		J:84007 	
MGI:96449	Igh-7	immunoglobulin heavy chain 7 (heavy chain of IgE)	12		positive regulation of type I hypersensitivity			IDA		J:19552 J:35057 J:39250 J:87227 	
MGI:96450	Igh-8	immunoglobulin heavy chain 8 (heavy chain of IgG3)	12		positive regulation of type IIa hypersensitivity			IDA		J:75709 	
MGI:96446	Ighg1	immunoglobulin heavy constant gamma 1 (G1m marker)	12		antibody-dependent cellular cytotoxicity			IDA		J:87128 	
MGI:96446	Ighg1	immunoglobulin heavy constant gamma 1 (G1m marker)	12		positive regulation of type I hypersensitivity			IDA		J:31133 J:87128 J:87227 	
MGI:96446	Ighg1	immunoglobulin heavy constant gamma 1 (G1m marker)	12		positive regulation of type IIa hypersensitivity			IDA		J:75709 J:87127 	
MGI:96443	Ighg2a	immunoglobulin heavy constant gamma 2A	12		antibody-dependent cellular cytotoxicity			IDA		J:83995 J:87128 	
MGI:96443	Ighg2a	immunoglobulin heavy constant gamma 2A	12		positive regulation of type I hypersensitivity			IDA		J:83995 J:87227 	
MGI:96443	Ighg2a	immunoglobulin heavy constant gamma 2A	12		positive regulation of type IIa hypersensitivity			IDA		J:75709 J:83995 J:87127 	
MGI:96445	Ighg2b	immunoglobulin heavy constant gamma 2B	12		positive regulation of type I hypersensitivity			IDA		J:87128 J:87227 	
MGI:96445	Ighg2b	immunoglobulin heavy constant gamma 2B	12		positive regulation of type IIa hypersensitivity			IDA		J:75709 	
MGI:96542	Il1a	interleukin 1 alpha	2		connective tissue replacement involved in inflammatory response wound healing			IMP		J:107475 	
MGI:96542	Il1a	interleukin 1 alpha	2		fever generation			IEA	KW-0666 	J:60000 	
MGI:96542	Il1a	interleukin 1 alpha	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:96542	Il1a	interleukin 1 alpha	2		inflammatory response		PR:000045524	IDA		J:193599 	
MGI:96543	Il1b	interleukin 1 beta	2		fever generation			IEA	KW-0666 	J:60000 	
MGI:96543	Il1b	interleukin 1 beta	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:96543	Il1b	interleukin 1 beta	2		inflammatory response			ISO	P01584 	J:164563 	
MGI:96543	Il1b	interleukin 1 beta	2		positive regulation of fever generation			IDA		J:155398 	
MGI:96543	Il1b	interleukin 1 beta	2		positive regulation of inflammatory response			ISO	P01584 	J:164563 	
MGI:2652548	Il1f10	interleukin 1 family, member 10	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:2652548	Il1f10	interleukin 1 family, member 10	2		inflammatory response to antigenic stimulus			IBA	PTN000008572 	J:265628 	
MGI:96545	Il1r1	interleukin 1 receptor, type I	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96545	Il1r1	interleukin 1 receptor, type I	1		regulation of inflammatory response			IBA	PTN000223708 	J:265628 	
MGI:96545	Il1r1	interleukin 1 receptor, type I	1		regulation of inflammatory response	regulates a function/process that has the participant liver		IMP	MGI:1861112 	J:181354 	
MGI:96546	Il1r2	interleukin 1 receptor, type II	1		negative regulation of cytokine production involved in inflammatory response			IMP		J:193599 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:98427	Il1rl1	interleukin 1 receptor-like 1	1		positive regulation of inflammatory response			IMP		J:157197 	
MGI:1913107	Il1rl2	interleukin 1 receptor-like 2	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1913107	Il1rl2	interleukin 1 receptor-like 2	1		regulation of inflammatory response			IBA	PTN000223708 	J:265628 	
MGI:1913107	Il1rl2	interleukin 1 receptor-like 2	1		regulation of inflammatory response			IMP	MGI:3762029 	J:193548 	
MGI:96547	Il1rn	interleukin 1 receptor antagonist	2		acute-phase response			ISO	P18510 	J:164563 	
MGI:96547	Il1rn	interleukin 1 receptor antagonist	2		fever generation			ISO	RGD:621159 	J:155856 	
MGI:96547	Il1rn	interleukin 1 receptor antagonist	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:96547	Il1rn	interleukin 1 receptor antagonist	2		inflammatory response to antigenic stimulus			IBA	PTN000008572 	J:265628 	
MGI:96548	Il2	interleukin 2	3		negative regulation of inflammatory response	regulates a function/process that has the participant colon		IMP	MGI:1857191 	J:15223 J:39981 	
MGI:96549	Il2ra	interleukin 2 receptor, alpha chain	2		inflammatory response			IBA	PTN000060419 	J:265628 	
MGI:96549	Il2ra	interleukin 2 receptor, alpha chain	2		inflammatory response to antigenic stimulus			ISO	RGD:2895 	J:155856 	
MGI:96549	Il2ra	interleukin 2 receptor, alpha chain	2		negative regulation of inflammatory response	regulates a function/process that has the participant colon		IMP	MGI:1857192 	J:64279 	
MGI:96549	Il2ra	interleukin 2 receptor, alpha chain	2		negative regulation of inflammatory response			IMP	MGI:1857192 	J:84826 	
MGI:96556	Il4	interleukin 4	11		negative regulation of acute inflammatory response			IBA	PTN002934025 	J:265628 	
MGI:96556	Il4	interleukin 4	11		negative regulation of acute inflammatory response			ISO	RGD:2898 	J:155856 	
MGI:96556	Il4	interleukin 4	11		negative regulation of chronic inflammatory response			IBA	PTN002934025 	J:265628 	
MGI:96556	Il4	interleukin 4	11		negative regulation of chronic inflammatory response			ISO	RGD:2898 	J:155856 	
MGI:96556	Il4	interleukin 4	11		negative regulation of inflammatory response			ISO	P05112 	J:164563 	
MGI:96556	Il4	interleukin 4	11		neuroinflammatory response			ISO	RGD:2898 	J:155856 	
MGI:96556	Il4	interleukin 4	11		regulation of inflammatory response			ISO	RGD:2898 	J:155856 	
MGI:105367	Il4ra	interleukin 4 receptor, alpha	7		production of molecular mediator involved in inflammatory response			IEA	IPR015319 	J:72247 	
MGI:96558	Il5ra	interleukin 5 receptor, alpha	6		inflammatory response to antigenic stimulus			IMP	MGI:2180501 	J:103271 	
MGI:96559	Il6	interleukin 6	5		acute-phase response			IEA	KW-0011 	J:60000 	
MGI:96559	Il6	interleukin 6	5		inflammatory response			ISO	P05231 	J:164563 	
MGI:96559	Il6	interleukin 6	5		positive regulation of acute inflammatory response			ISO	P05231 	J:164563 	
MGI:96559	Il6	interleukin 6	5		positive regulation of cytokine production involved in inflammatory response			ISO	P05231 	J:164563 	
MGI:96537	Il10	interleukin 10	1		negative regulation of chronic inflammatory response to antigenic stimulus	regulates a function/process that happens in joint		IMP	MGI:1857199 	J:131892 	
MGI:96537	Il10	interleukin 10	1		negative regulation of inflammatory response	regulates a function/process that has the participant bone marrow macrophage		IMP		J:135247 	
MGI:96537	Il10	interleukin 10	1		negative regulation of inflammatory response			ISO	RGD:2886 	J:155856 	
MGI:96537	Il10	interleukin 10	1		negative regulation of inflammatory response			ISO	P22301 	J:164563 	
MGI:96540	Il12b	interleukin 12b	11		negative regulation of inflammatory response to antigenic stimulus	regulates a function/process that has the participant colon		IMP		J:113450 	
MGI:96541	Il13	interleukin 13	11		inflammatory response			IMP	MGI:1931804 	J:98708 	
MGI:96541	Il13	interleukin 13	11		negative regulation of inflammatory response			ISO	P35225 	J:164563 	
MGI:1270855	Il16	interleukin 16	7		positive regulation of inflammatory response			ISO	Q14005 	J:164563 	
MGI:107364	Il17a	interleukin 17A	1		inflammatory response			IEA	IPR020440 	J:72247 	
MGI:107364	Il17a	interleukin 17A	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:107364	Il17a	interleukin 17A	1		positive regulation of cytokine production involved in inflammatory response			IDA		J:153850 	
MGI:107364	Il17a	interleukin 17A	1		positive regulation of cytokine production involved in inflammatory response			IGI	MGI:107399 MGI:2159336 	J:134412 	
MGI:107364	Il17a	interleukin 17A	1		positive regulation of cytokine production involved in inflammatory response			ISO	Q16552 	J:164563 	
MGI:1928397	Il17b	interleukin 17B	18		inflammatory response			IEA	IPR020440 	J:72247 	
MGI:1928397	Il17b	interleukin 17B	18		positive regulation of cytokine production involved in inflammatory response			IDA		J:153850 	
MGI:2446486	Il17c	interleukin 17C	8		inflammatory response			IEA	IPR020440 	J:72247 	
MGI:2446486	Il17c	interleukin 17C	8		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2446486	Il17c	interleukin 17C	8		positive regulation of cytokine production involved in inflammatory response			IDA		J:153850 	
MGI:2446510	Il17d	interleukin 17D	14		inflammatory response			ISO	Q8TAD2 	J:164563 	
MGI:2446510	Il17d	interleukin 17D	14		positive regulation of cytokine production involved in inflammatory response			ISO	Q8TAD2 	J:164563 	
MGI:2676631	Il17f	interleukin 17F	1		inflammatory response			IEA	IPR020440 	J:72247 	
MGI:2676631	Il17f	interleukin 17F	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2676631	Il17f	interleukin 17F	1		positive regulation of cytokine production involved in inflammatory response			IDA		J:134412 J:153850 	
MGI:2676631	Il17f	interleukin 17F	1		positive regulation of cytokine production involved in inflammatory response			IGI	MGI:107399 	J:134412 	
MGI:107399	Il17ra	interleukin 17 receptor A	6		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:107399	Il17ra	interleukin 17 receptor A	6		positive regulation of cytokine production involved in inflammatory response			IGI	MGI:107364 MGI:2676631 	J:134412 	
MGI:107399	Il17ra	interleukin 17 receptor A	6		positive regulation of inflammatory response			IMP	MGI:2450882 	J:139080 	
MGI:1355292	Il17rb	interleukin 17 receptor B	14		positive regulation of inflammatory response			IMP	MGI:3809835 	J:139080 	
MGI:2159336	Il17rc	interleukin 17 receptor C	6		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2159336	Il17rc	interleukin 17 receptor C	6		positive regulation of cytokine production involved in inflammatory response			IGI	MGI:107364 	J:134412 	
MGI:1889371	Il17re	interleukin 17 receptor E	6		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:107936	Il18	interleukin 18	9		inflammatory response	has the participant skin		IGI	MGI:96698 	J:200244 	
MGI:107936	Il18	interleukin 18	9		inflammatory response			ISO	Q14116 	J:164563 	
MGI:105383	Il18r1	interleukin 18 receptor 1	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1338888	Il18rap	interleukin 18 receptor accessory protein	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2143266	Il20rb	interleukin 20 receptor beta	9		inflammatory response to antigenic stimulus	has the participant T cell		IMP	MGI:3830304 	J:143497 	
MGI:2143266	Il20rb	interleukin 20 receptor beta	9		negative regulation of type IV hypersensitivity	regulates a function/process that has the participant T cell		IMP	MGI:3830304 	J:143497 	
MGI:1355307	Il22	interleukin 22	10		negative regulation of inflammatory response	regulates a function/process that has the participant colon		IMP	MGI:3761615 	J:189217 	
MGI:2665114	Il22ra2	interleukin 22 receptor, alpha 2	10		negative regulation of inflammatory response			IMP	MGI:5446694 	J:189217 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2181693	Il23r	interleukin 23 receptor	6		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2155888	Il25	interleukin 25	14		inflammatory response			IDA		J:79437 J:139080 	
MGI:2155888	Il25	interleukin 25	14		inflammatory response			IMP		J:72821 	
MGI:2155888	Il25	interleukin 25	14		inflammatory response			ISO	RGD:1561632 	J:155856 	
MGI:2155888	Il25	interleukin 25	14		inflammatory response to antigenic stimulus			ISO	RGD:1561632 	J:155856 	
MGI:2384409	Il27	interleukin 27	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2180511	Il31ra	interleukin 31 receptor A	13		acute inflammatory response to antigenic stimulus	happens in intestine		IMP	MGI:3717594 	J:148242 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of inflammatory response			IBA	PTN000473807 	J:265628 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of inflammatory response			IDA		J:157197 	
MGI:1923777	Il34	interleukin 34	8		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1859324	Il36a	interleukin 36A	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:1859324	Il36a	interleukin 36A	2		inflammatory response			TAS		J:61590 	
MGI:1859324	Il36a	interleukin 36A	2		inflammatory response to antigenic stimulus			IBA	PTN000008572 	J:265628 	
MGI:1916927	Il36b	interleukin 36B	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:1916927	Il36b	interleukin 36B	2		inflammatory response to antigenic stimulus			IBA	PTN000008572 	J:265628 	
MGI:2449929	Il36g	interleukin 36G	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:2449929	Il36g	interleukin 36G	2		inflammatory response to antigenic stimulus			IBA	PTN000008572 	J:265628 	
MGI:1859325	Il36rn	interleukin 36 receptor antagonist	2		inflammatory response			IBA	PTN002560644 	J:265628 	
MGI:1859325	Il36rn	interleukin 36 receptor antagonist	2		inflammatory response to antigenic stimulus			IBA	PTN000008572 	J:265628 	
MGI:96573	Ins2	insulin II	7		acute-phase response			ISO	P01308 	J:164563 	
MGI:96573	Ins2	insulin II	7		negative regulation of acute inflammatory response			ISO	P01308 	J:164563 	
MGI:96573	Ins2	insulin II	7		negative regulation of respiratory burst involved in inflammatory response			ISO	P01308 	J:164563 	
MGI:2429603	Irak2	interleukin-1 receptor-associated kinase 2	6		inflammatory response			IEA	IPR033611 	J:72247 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		regulation of inflammatory response			IGI	MGI:1328317 	J:239522 	
MGI:1350924	Irf5	interferon regulatory factor 5	6		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		negative regulation of inflammatory response			IMP		J:187645 	
MGI:96600	Itga2	integrin alpha 2	13		positive regulation of inflammatory response			ISO	RGD:621632 	J:155856 	
MGI:96607	Itgam	integrin alpha M	7		leukocyte migration involved in inflammatory response			IMP	MGI:1931533 	J:198197 	
MGI:96608	Itgav	integrin alpha V	2		inflammatory response			TAS		J:175331 	
MGI:96610	Itgb1	integrin beta 1 (fibronectin receptor beta)	8		reactive gliosis	happens in brain gray matter,is upstream of regulation of spontaneous synaptic transmission,is upstream of regulation of inward rectifier potassium channel activity|happens in brain gray matter,is upstream of regulation of spontaneous synaptic transmission,is upstream of positive regulation of glutamate uptake involved in transmission of nerve impulse		IMP		J:219851 	
MGI:96611	Itgb2	integrin beta 2	10		leukocyte migration involved in inflammatory response			ISO	RGD:1305581 	J:155856 	
MGI:1277979	Itgb2l	integrin beta 2-like	16		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96615	Itgb6	integrin beta 6	2		inflammatory response			IMP	MGI:1926484 	J:100142 	
MGI:109536	Itih4	inter alpha-trypsin inhibitor, heavy chain 4	14		acute-phase response			IEA	KW-0011 	J:60000 	
MGI:96629	Jak2	Janus kinase 2	19		positive regulation of inflammatory response			ISO	RGD:2939 	J:155856 	
MGI:96629	Jak2	Janus kinase 2	19		regulation of inflammatory response			ISO	O60674 	J:164563 	
MGI:1933825	Jam3	junction adhesion molecule 3	9		leukocyte migration involved in inflammatory response	happens in lung alveolus,results in the movement of leukocyte		IMP		J:99020 	
MGI:1934754	Kars	lysyl-tRNA synthetase	8		positive regulation of inflammatory response to antigenic stimulus			ISO	Q15046 	J:164563 	
MGI:2448492	Kdm6b	KDM1 lysine (K)-specific demethylase 6B	11		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96677	Kit	KIT proto-oncogene receptor tyrosine kinase	5		inflammatory response			IMP		J:136704 	
MGI:1101771	Kl	klotho	5		acute inflammatory response			ISO	RGD:620396 	J:155856 	
MGI:892019	Klk1b1	kallikrein 1-related peptidase b1	7		tissue kallikrein-kinin cascade			IMP	MGI:3513115 	J:67868 J:115590 	
MGI:102849	Klkb1	kallikrein B, plasma 1	8		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2685002	Klrh1	killer cell lectin-like receptor subfamily H, member 1	6		positive regulation of cytokine production involved in inflammatory response			IBA	PTN000514167 	J:265628 	
MGI:1097705	Kng1	kininogen 1	16		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1100836	Kpna6	karyopherin (importin) alpha 6	4		positive regulation of cytokine production involved in inflammatory response	happens in lung		IMP	MGI:3856636 	J:241220 	
MGI:96698	Krt1	keratin 1	15		negative regulation of inflammatory response	regulates a function/process that has the participant skin		IGI	MGI:107936 	J:200244 	
MGI:96698	Krt1	keratin 1	15		negative regulation of inflammatory response	regulates a function/process that has the participant skin		IMP	MGI:5495252 	J:200244 	
MGI:96690	Krt16	keratin 16	11		inflammatory response			IMP		J:202957 	
MGI:2445077	Lacc1	laccase domain containing 1	14		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2445077	Lacc1	laccase domain containing 1	14		regulation of inflammatory response			IMP		J:270035 	
MGI:1342293	Lat	linker for activation of T cells	7		inflammatory response			IBA	PTN000400392 	J:265628 	
MGI:1342293	Lat	linker for activation of T cells	7		inflammatory response	has the participant T cell		IMP		J:100686 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		acute-phase response			IBA	PTN000053220 	J:265628 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		acute-phase response			IMP		J:139341 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		leukocyte chemotaxis involved in inflammatory response	happens in peritoneal cavity		IMP	MGI:1857975 	J:123792 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of respiratory burst involved in inflammatory response			IMP		J:43514 	
MGI:96765	Ldlr	low density lipoprotein receptor	9		negative regulation of astrocyte activation	happens in cerebral cortex		IGI	P05067 P49768 	J:155809 	
MGI:96765	Ldlr	low density lipoprotein receptor	9		negative regulation of microglial cell activation	regulates a function/process that happens in cerebral cortex|regulates a function/process that happens in hippocampal formation		IGI	P05067 P49768 	J:155809 	
MGI:96765	Ldlr	low density lipoprotein receptor	9		positive regulation of inflammatory response	happens in aortic endothelial cell		IGI	URS0000329B12_10090 	J:223623 	
MGI:104663	Lep	leptin	6		regulation of cytokine production involved in inflammatory response			ISO	P41159 	J:164563 	
MGI:109496	Lgals9	lectin, galactose binding, soluble 9	11		negative regulation of inflammatory response	happens in colon		IMP		J:224716 	
MGI:1934604	Lias	lipoic acid synthetase	5		inflammatory response			IMP	MGI:3604218 	J:143405 	
MGI:3647196	Lilra5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	7		positive regulation of inflammatory response			ISO	A6NI73 	J:164563 	
MGI:102701	Lilrb4a	leukocyte immunoglobulin-like receptor, subfamily B, member 4A	10		inflammatory response			IMP	MGI:2386122 	J:129969 	
MGI:102701	Lilrb4a	leukocyte immunoglobulin-like receptor, subfamily B, member 4A	10		inflammatory response to antigenic stimulus			IMP	MGI:2653049 	J:159431 	
MGI:96789	Lipa	lysosomal acid lipase A	19		inflammatory response	has the participant lung		IMP	MGI:2451080 	J:101217 	
MGI:1337004	Loxl3	lysyl oxidase-like 3	6		inflammatory response			IBA	PTN001456241 	J:265628 	
MGI:1337004	Loxl3	lysyl oxidase-like 3	6		inflammatory response			IMP		J:239159 	
MGI:1315211	Lpcat3	lysophosphatidylcholine acyltransferase 3	6		negative regulation of inflammatory response			IMP		J:206173 	
MGI:96820	Lpl	lipoprotein lipase	8		positive regulation of inflammatory response	regulates a function/process that happens in macrophage,happens in macrophage		IGI	P11152 	J:271688 	
MGI:2144814	Lrfn5	leucine rich repeat and fibronectin type III domain containing 5	12		negative regulation of inflammatory response			ISO	Q96NI6 	J:164563 	
MGI:2140219	Lrrc19	leucine rich repeat containing 19	4		regulation of inflammatory response			IMP		J:271350 	
MGI:1913975	Lrrk2	leucine-rich repeat kinase 2	15		positive regulation of microglial cell activation			ISO	RGD:1561168 	J:155856 	
MGI:104797	Lta	lymphotoxin A	17		inflammatory response			TAS		J:4753 J:17976 J:39746 J:47428 J:56996 	
MGI:104797	Lta	lymphotoxin A	17		positive regulation of chronic inflammatory response to antigenic stimulus	regulates a function/process that has the participant limb		IGI	MGI:104798 	J:115034 	
MGI:1309472	Ltb4r1	leukotriene B4 receptor 1	14		inflammatory response			IBA	PTN001201185 	J:265628 	
MGI:1888501	Ltb4r2	leukotriene B4 receptor 2	14		inflammatory response			IBA	PTN001201185 	J:265628 	
MGI:107633	Lxn	latexin	3		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1321404	Ly86	lymphocyte antigen 86	13		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1341909	Ly96	lymphocyte antigen 96	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96892	Lyn	LYN proto-oncogene, Src family tyrosine kinase	4		histamine secretion by mast cell			ISO	RGD:621017 	J:155856 	
MGI:96892	Lyn	LYN proto-oncogene, Src family tyrosine kinase	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96892	Lyn	LYN proto-oncogene, Src family tyrosine kinase	4		regulation of inflammatory response			IMP		J:107272 	
MGI:1277184	Macir	macrophage immunometabolism regulator	1		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1277184	Macir	macrophage immunometabolism regulator	1		negative regulation of cytokine production involved in inflammatory response			IBA	PTN002830109 	J:265628 	
MGI:1277184	Macir	macrophage immunometabolism regulator	1		negative regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in synovial joint		IMP		J:226795 	
MGI:1277184	Macir	macrophage immunometabolism regulator	1		negative regulation of inflammatory response			ISO	Q96GV9 	J:164563 	
MGI:1346868	Map2k3	mitogen-activated protein kinase kinase 3	11		inflammatory response			IMP	MGI:1857752 	J:54078 J:54309 	
MGI:1346861	Mapk8	mitogen-activated protein kinase 8	14		inflammatory response			ISO	RGD:621506 	J:155856 	
MGI:1346865	Mapk14	mitogen-activated protein kinase 14	17		regulation of cytokine production involved in inflammatory response			ISO	Q16539 	J:164563 	
MGI:109298	Mapkapk2	MAP kinase-activated protein kinase 2	1		inflammatory response			IBA	PTN002805697 	J:265628 	
MGI:109298	Mapkapk2	MAP kinase-activated protein kinase 2	1		inflammatory response			IMP		J:59678 	
MGI:96918	Mas1	MAS1 oncogene	17		regulation of inflammatory response			IGI	MGI:96559 	J:148250 	
MGI:96918	Mas1	MAS1 oncogene	17		regulation of inflammatory response	regulates a function/process that has the participant metanephros		IMP	MGI:2158808 	J:148250 	
MGI:2443308	Mcph1	microcephaly, primary autosomal recessive 1	8		regulation of inflammatory response	regulates a function/process that has the participant middle ear		IMP	MGI:4431685 	J:199385 	
MGI:96949	Mdk	midkine	2		leukocyte chemotaxis involved in inflammatory response			IMP		J:60666 J:102069 	
MGI:96949	Mdk	midkine	2		leukocyte chemotaxis involved in inflammatory response			ISO	P21741 	J:164563 	
MGI:96949	Mdk	midkine	2		negative regulation of inflammatory response to wounding			IMP		J:126406 	
MGI:96949	Mdk	midkine	2		positive regulation of inflammatory response			ISO	P21741 	J:164563 	
MGI:96949	Mdk	midkine	2		positive regulation of inflammatory response to wounding			IMP		J:209651 J:241140 	
MGI:95457	Mecom	MDS1 and EVI1 complex locus	3		inflammatory response	has the participant middle ear		IMP	MGI:2158381 	J:113445 	
MGI:1859396	Mefv	Mediterranean fever	16		inflammatory response			ISO	O15553 	J:164563 	
MGI:1859396	Mefv	Mediterranean fever	16		negative regulation of cytokine production involved in inflammatory response			ISO	O15553 	J:164563 	
MGI:1859396	Mefv	Mediterranean fever	16		negative regulation of inflammatory response			ISO	O15553 	J:164563 	
MGI:96964	Mep1b	meprin 1 beta	18		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2384806	Metrnl	meteorin, glial cell differentiation regulator-like	11		negative regulation of inflammatory response			IDA		J:211329 	
MGI:1098644	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	8		inflammatory response			IMP		J:262346 	
MGI:1098644	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	8		inflammatory response			ISO	Q9Y4C4 	J:164563 	
MGI:1098644	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	8		negative regulation of inflammatory response			ISO	Q9Y4C4 	J:164563 	
MGI:1346042	Mgll	monoglyceride lipase	6		regulation of inflammatory response			IMP		J:166013 	
