MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:109496	Lgals9	lectin, galactose binding, soluble 9	11		positive regulation of interleukin-10 production	happens in induced T-regulatory cell		IMP		J:224716 	
MGI:109496	Lgals9	lectin, galactose binding, soluble 9	11		positive regulation of interleukin-6 production			IMP		J:222664 	
MGI:109496	Lgals9	lectin, galactose binding, soluble 9	11		positive regulation of tumor necrosis factor production			IMP		J:222664 	
MGI:3647196	Lilra5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	7		positive regulation of interleukin-1 beta production			ISO	A6NI73 	J:164563 	
MGI:3647196	Lilra5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	7		positive regulation of interleukin-10 production			ISO	A6NI73 	J:164563 	
MGI:3647196	Lilra5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	7		positive regulation of interleukin-6 production			ISO	A6NI73 	J:164563 	
MGI:3647196	Lilra5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	7		positive regulation of tumor necrosis factor production			ISO	A6NI73 	J:164563 	
MGI:96820	Lpl	lipoprotein lipase	8		positive regulation of chemokine (C-X-C motif) ligand 2 production	regulates a function/process that happens in macrophage,happens in macrophage		IGI	URS00005C83FD_10090 	J:271688 	
MGI:96820	Lpl	lipoprotein lipase	8		positive regulation of chemokine production			ISO	P06858 	J:164563 	
MGI:96820	Lpl	lipoprotein lipase	8		positive regulation of interleukin-1 beta production	regulates a function/process that happens in macrophage,happens in macrophage		IGI	URS00005C83FD_10090 	J:271688 	
MGI:96820	Lpl	lipoprotein lipase	8		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage,happens in macrophage		IGI	URS00005C83FD_10090 	J:271688 	
MGI:96820	Lpl	lipoprotein lipase	8		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage,happens in macrophage		IGI	URS00005C83FD_10090 	J:271688 	
MGI:96828	Lrp1	low density lipoprotein receptor-related protein 1	10		positive regulation of chemokine (C-X-C motif) ligand 2 production			ISO	RGD:1307535 	J:155856 	
MGI:1918518	Lrrfip2	leucine rich repeat (in FLII) interacting protein 2	9		positive regulation of tumor necrosis factor production			IDA		J:145929 	
MGI:1913975	Lrrk2	leucine-rich repeat kinase 2	15		positive regulation of tumor necrosis factor production			ISO	RGD:1561168 	J:155856 	
MGI:104797	Lta	lymphotoxin A	17		positive regulation of interferon-gamma production	regulates a function/process that happens in lymphocyte		IGI	MGI:104798 	J:115034 	
MGI:104796	Ltb	lymphotoxin B	17		positive regulation of interleukin-12 production			IMP		J:131450 	
MGI:109347	Lum	lumican	10		positive regulation of transforming growth factor beta1 production			IMP		J:177690 	
MGI:1915325	Lurap1	leucine rich adaptor protein 1	4		positive regulation of cytokine production			ISO	Q96LR2 	J:164563 	
MGI:96885	Ly9	lymphocyte antigen 9	1		positive regulation of interleukin-17 production			ISO	Q9HBG7 	J:164563 	
MGI:1341909	Ly96	lymphocyte antigen 96	1		positive regulation of tumor necrosis factor production			IMP		J:222669 	
MGI:2445027	Malt1	MALT1 paracaspase	18		positive regulation of interleukin-1 beta production			ISO	Q9UDY8 	J:164563 	
MGI:2445027	Malt1	MALT1 paracaspase	18		positive regulation of interleukin-2 production			ISO	Q9UDY8 	J:164563 	
MGI:2445027	Malt1	MALT1 paracaspase	18		positive regulation of T cell cytokine production			ISO	Q9UDY8 	J:164563 	
MGI:1346862	Mapk9	mitogen-activated protein kinase 9	11		positive regulation of chemokine production			ISO	RGD:628847 	J:155856 	
MGI:1338024	Mapk11	mitogen-activated protein kinase 11	15		positive regulation of interleukin-12 production			ISO	Q15759 	J:164563 	
MGI:1346864	Mapk13	mitogen-activated protein kinase 13	17		positive regulation of interleukin-6 production			ISO	O15264 	J:164563 	
MGI:1346865	Mapk14	mitogen-activated protein kinase 14	17		positive regulation of interleukin-12 production			ISO	Q16539 	J:164563 	
MGI:109298	Mapkapk2	MAP kinase-activated protein kinase 2	1		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage,happens in macrophage		IMP		J:204512 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of chemokine (C-C motif) ligand 5 production			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of interferon-alpha production			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of interferon-beta production			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of interleukin-6 production			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of interleukin-8 production			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of IP-10 production			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of myeloid dendritic cell cytokine production			IMP		J:173994 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of tumor necrosis factor production			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of type I interferon production			IMP	MGI:3654145 	J:139074 	
MGI:96925	Mbp	myelin basic protein	18		positive regulation of chemokine (C-X-C motif) ligand 2 production			ISO	P02686 	J:164563 	
MGI:96925	Mbp	myelin basic protein	18		positive regulation of interleukin-6 production			ISO	P02686 	J:164563 	
MGI:1915529	Mcoln2	mucolipin 2	3		positive regulation of chemokine (C-C motif) ligand 5 production	happens in macrophage		IMP	MGI:5881907 	J:239875 	
MGI:1915529	Mcoln2	mucolipin 2	3		positive regulation of chemokine (C-X-C motif) ligand 2 production	happens in macrophage		IMP	MGI:5881907 	J:239875 	
MGI:1915529	Mcoln2	mucolipin 2	3		positive regulation of chemokine production	happens in macrophage		IMP	MGI:5881907 	J:239875 	
MGI:1915529	Mcoln2	mucolipin 2	3		positive regulation of macrophage inflammatory protein 1 alpha production	happens in macrophage		IMP	MGI:5881907 	J:239875 	
MGI:1915529	Mcoln2	mucolipin 2	3		positive regulation of monocyte chemotactic protein-1 production	happens in macrophage		IMP	MGI:5881907 	J:239875 	
MGI:96949	Mdk	midkine	2		positive regulation of interleukin-12 production			ISO	P21741 	J:164563 	
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		positive regulation of chemokine (C-X-C motif) ligand 2 production			IDA		J:131317 	
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		positive regulation of cytokine production			ISO	P14174 	J:164563 	
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		positive regulation of myeloid leukocyte cytokine production involved in immune response			IMP		J:73706 	
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		positive regulation of tumor necrosis factor production			ISO	P14174 	J:164563 	
MGI:2676885	Mir21a	microRNA 21a	11		positive regulation of interferon-gamma production			IMP		J:184679 	
MGI:2676840	Mir155	microRNA 155	16		positive regulation of interferon-gamma production			IMP		J:184679 	
MGI:3619335	Mir324	microRNA 324	11		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in inflammatory macrophage		IDA		J:211782 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of interleukin-6 production	happens in microglial cell,regulates a function/process that happens in microglial cell		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of tumor necrosis factor production	happens in microglial cell,regulates a function/process that happens in microglial cell		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of tumor necrosis factor production			ISO	RGD:631408 	J:155856 	
MGI:97005	Mmp12	matrix metallopeptidase 12	9		positive regulation of interferon-alpha production			IMP		J:213232 	
MGI:3780953	Mndal	myeloid nuclear differentiation antigen like	1		positive regulation of interleukin-1 beta production			IBA	PTN000258203 	J:265628 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of chemokine production	regulates a function/process that happens in fibroblast,regulates a function/process that has the participant Cxcl10|regulates a function/process that happens in fibroblast,regulates a function/process that has the participant Ccl5|regulates a function/process that happens in fibroblast,regulates a function/process that has the participant Ccl2		IGI	MGI:2147032 	J:84679 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in macrophage		IMP		J:158401 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of cytokine production involved in inflammatory response			ISO	Q99836 	J:164563 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of interleukin-17 production			IMP		J:131398 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of interleukin-23 production			IMP		J:131398 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IMP	MGI:2385681 	J:106736 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of interleukin-6 production			IMP		J:131398 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of interleukin-8 production			ISO	Q99836 	J:164563 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IGI	MGI:2147032 	J:84896 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:2385681 	J:84896 J:106736 J:110454 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of tumor necrosis factor production			IMP	MGI:2385681 	J:89998 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of type I interferon production			ISO	Q99836 	J:164563 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		positive regulation of interleukin-1 beta production			IDA		J:257333 	
MGI:97286	Ncl	nucleolin	1		positive regulation of interleukin-6 production			ISO	RGD:3153 	J:155856 	
MGI:97286	Ncl	nucleolin	1		positive regulation of tumor necrosis factor production			ISO	RGD:3153 	J:155856 	
MGI:1921289	Nfam1	Nfat activating molecule with ITAM motif 1	15		positive regulation of cytokine production			IEA	IPR033549 	J:72247 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		positive regulation of tumor necrosis factor production	regulates a function/process that happens in fibroblast		IMP		J:121372 	
MGI:3036243	Nlrc4	NLR family, CARD domain containing 4	17		positive regulation of interleukin-1 beta production			ISO	Q9NPP4 	J:164563 	
MGI:2684861	Nlrp1a	NLR family, pyrin domain containing 1A	11		positive regulation of interleukin-1 beta production			IDA		J:169881 	
MGI:3041206	Nlrp2	NLR family, pyrin domain containing 2	7		positive regulation of interleukin-1 beta production			ISO	Q9NX02 	J:164563 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-1 beta production			IDA		J:253629 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-1 beta production	regulates a function/process that happens in Gr1-high myeloid suppressor cell		IGI	MGI:107700 MGI:1931465 	J:193522 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-1 beta production			IGI	MGI:2686159 	J:205949 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-1 beta production			IMP		J:234642 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-1 beta production			ISO	Q96P20 	J:164563 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-13 production			IMP		J:224866 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-4 production			IDA		J:224866 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of interleukin-5 production			IMP		J:224866 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of T-helper 2 cell cytokine production			IMP		J:224866 	
MGI:2675377	Nlrp9b	NLR family, pyrin domain containing 9B	7		positive regulation of interleukin-18 production			IMP		J:243487 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		positive regulation of interleukin-1 alpha production			ISO	Q86W26 	J:164563 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		positive regulation of interleukin-6 production			ISO	Q86W26 	J:164563 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		positive regulation of interleukin-8 production			ISO	Q86W26 	J:164563 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of interleukin-1 beta production			ISO	RGD:1562269 	J:155856 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IGI	MGI:2429397 	J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IMP	MGI:2674231 	J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of interleukin-8 production			ISO	Q9Y239 	J:164563 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IGI	MGI:2429397 	J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:2674231 	J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of tumor necrosis factor production			ISO	RGD:1562269 	J:155856 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of cytokine production involved in inflammatory response			ISO	Q9HC29 	J:164563 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of dendritic cell cytokine production			ISO	RGD:1306368 	J:155856 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-1 beta production			IDA		J:169881 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-1 beta production			ISO	Q9HC29 	J:164563 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-10 production			IMP		J:170396 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-12 production	regulates a function/process that happens in macrophage		IDA		J:91804 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-12 production	regulates a function/process that happens in macrophage		IMP	MGI:2680581 	J:86264 J:91804 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-12 production	regulates a function/process that happens in macrophage		IMP	MGI:3529594 	J:96035 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-17 production			ISO	Q9HC29 	J:164563 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IGI	MGI:1341839 	J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IMP	MGI:3529594 	J:96035 J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-6 production			ISO	Q9HC29 	J:164563 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of interleukin-8 production			ISO	Q9HC29 	J:164563 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of monocyte chemotactic protein-1 production	happens in embryonic fibroblast,is a part of response to muramyl dipeptide		IMP		J:221560 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IGI	MGI:1341839 	J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of tumor necrosis factor production			IMP	MGI:2680581 	J:91804 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:3529594 	J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of tumor necrosis factor production			ISO	Q9HC29 	J:117799 J:164563 	
MGI:97359	Nodal	nodal	10		positive regulation of vascular endothelial growth factor production			ISO	Q96S42 	J:164563 	
MGI:1352457	Nr4a3	nuclear receptor subfamily 4, group A, member 3	4		positive regulation of mast cell cytokine production			IMP		J:213833 	
MGI:97376	Nras	neuroblastoma ras oncogene	3		positive regulation of interferon-gamma production			IMP	MGI:2385944 	J:173261 	
MGI:1918898	Optn	optineurin	2		positive regulation of cytokine production			ISO	RGD:628886 	J:155856 	
MGI:104749	Osm	oncostatin M	11		positive regulation of interleukin-17 production			ISO	P13725 	J:164563 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of cytokine production	regulates a function/process that happens in peritoneal macrophage,regulates a function/process that has the participant Il18		IMP	MGI:3606250 	J:136350 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of interleukin-1 alpha production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:3606250 	J:136350 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of interleukin-1 beta production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:2386080 	J:66835 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of interleukin-1 beta production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:3606250 	J:136350 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of interleukin-1 beta production	regulates a function/process that happens in astrocyte		IMP		J:99000 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of interleukin-1 beta production			ISO	Q99572 	J:164563 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of interleukin-6 production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:2386080 	J:66835 	
MGI:105107	P2ry2	purinergic receptor P2Y, G-protein coupled 2	7		positive regulation of chemokine production			ISO	RGD:62088 	J:155856 	
MGI:1860055	Panx1	pannexin 1	9		positive regulation of cytokine production	regulates a function/process that happens in peritoneal macrophage,regulates a function/process that has the participant Il18		IMP		J:136350 	
MGI:1860055	Panx1	pannexin 1	9		positive regulation of interleukin-1 alpha production	regulates a function/process that happens in peritoneal macrophage		IMP		J:136350 	
MGI:1860055	Panx1	pannexin 1	9		positive regulation of interleukin-1 beta production	regulates a function/process that happens in peritoneal macrophage		IMP		J:136350 	
MGI:1860055	Panx1	pannexin 1	9		positive regulation of interleukin-1 beta production			ISO	Q96RD7 	J:164563 	
MGI:1860055	Panx1	pannexin 1	9		positive regulation of interleukin-1 production			IEA	IPR039099 	J:72247 	
MGI:1890615	Panx2	pannexin 2	15		positive regulation of interleukin-1 production			IEA	IPR039099 	J:72247 	
MGI:1918881	Panx3	pannexin 3	9		positive regulation of interleukin-1 production			IEA	IPR039099 	J:72247 	
MGI:2135637	Park7	Parkinson disease (autosomal recessive, early onset) 7	4		positive regulation of interleukin-8 production			ISO	Q99497 	J:164563 	
MGI:99557	Pde4b	phosphodiesterase 4B, cAMP specific	4		positive regulation of interferon-gamma production			ISO	Q07343 	J:164563 	
MGI:99557	Pde4b	phosphodiesterase 4B, cAMP specific	4		positive regulation of interleukin-2 production			ISO	Q07343 	J:164563 	
MGI:1914495	Peli1	pellino 1	11		positive regulation of cytokine production			IMP	MGI:4361448 	J:152781 	
MGI:1888711	Pf4	platelet factor 4	5		positive regulation of tumor necrosis factor production			ISO	P02776 	J:164563 	
MGI:1261910	Pibf1	progesterone immunomodulatory binding factor 1	14		positive regulation of interleukin-10 production			ISO	Q8WXW3 	J:164563 	
MGI:97583	Pik3r1	phosphoinositide-3-kinase regulatory subunit 1	13		positive regulation of tumor necrosis factor production	regulates a function/process that happens in fibroblast		IMP		J:121372 	
MGI:2444945	Pla2g3	phospholipase A2, group III	11		positive regulation of cytokine production involved in inflammatory response	uses Il1b,happens in colon		IMP	MGI:4461174 	J:256369 	
MGI:2444945	Pla2g3	phospholipase A2, group III	11		positive regulation of cytokine production involved in inflammatory response	happens in colon,uses Il22		IMP	MGI:4461174 	J:256369 	
MGI:97613	Plcb1	phospholipase C, beta 1	2		positive regulation of interleukin-12 production			IMP		J:169995 	
MGI:97616	Plcg2	phospholipase C, gamma 2	8		positive regulation of type I interferon production			IMP		J:178826 	
MGI:2681836	Polr3a	polymerase (RNA) III (DNA directed) polypeptide A	14		positive regulation of interferon-beta production			ISO	O14802 	J:164563 	
MGI:1917678	Polr3b	polymerase (RNA) III (DNA directed) polypeptide B	10		positive regulation of interferon-beta production			ISO	Q9NW08 	J:164563 	
MGI:1921664	Polr3c	polymerase (RNA) III (DNA directed) polypeptide C	3		positive regulation of interferon-beta production			ISO	Q9BUI4 	J:164563 	
MGI:1914315	Polr3d	polymerase (RNA) III (DNA directed) polypeptide D	14		positive regulation of interferon-beta production			ISO	P05423 	J:164563 	
MGI:1924086	Polr3f	polymerase (RNA) III (DNA directed) polypeptide F	2		positive regulation of interferon-beta production			ISO	Q9H1D9 	J:164563 	
MGI:1914736	Polr3g	polymerase (RNA) III (DNA directed) polypeptide G	13		positive regulation of interferon-beta production			ISO	O15318 	J:164563 	
MGI:1926321	Postn	periostin, osteoblast specific factor	3		positive regulation of chemokine (C-X-C motif) ligand 2 production			ISO	RGD:1305285 	J:155856 	
MGI:105086	Pou2af1	POU domain, class 2, associating factor 1	9		positive regulation of interleukin-6 production			IDA		J:190912 	
MGI:101897	Pou2f2	POU domain, class 2, transcription factor 2	7		positive regulation of interleukin-6 production			IDA		J:190912 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		positive regulation of type I interferon production			ISO	O60828 	J:164563 	
MGI:103294	Prg2	proteoglycan 2, bone marrow	2		positive regulation of interleukin-4 production	regulates a function/process that happens in CD4-positive helper T cell		IMP	MGI:3027719 	J:112446 	
MGI:1858200	Prg3	proteoglycan 3	2		positive regulation of interleukin-8 production			ISO	Q9Y2Y8 	J:164563 	
MGI:97601	Prkcq	protein kinase C, theta	2		positive regulation of interleukin-17 production			IMP		J:129421 	
MGI:97601	Prkcq	protein kinase C, theta	2		positive regulation of interleukin-2 production	regulates a function/process that happens in CD4-positive, alpha-beta T cell		IMP	MGI:2664379 	J:89322 	
MGI:97601	Prkcq	protein kinase C, theta	2		positive regulation of interleukin-4 production			IMP		J:100165 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of interleukin-10 production			IMP		J:99860 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of interleukin-13 production			IMP		J:99860 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of interleukin-4 production			IMP		J:99860 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of interleukin-5 production			IMP		J:99860 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of T-helper 2 cell cytokine production			IMP		J:99860 	
MGI:2141917	Prkd2	protein kinase D2	7		positive regulation of interleukin-2 production			IMP		J:166867 	
MGI:2141917	Prkd2	protein kinase D2	7		positive regulation of interleukin-8 production			ISO	Q9BZL6 	J:164563 	
MGI:1202717	Psen1	presenilin 1	12		positive regulation of tumor necrosis factor production			ISO	P49768 	J:164563 	
MGI:1891354	Psg22	pregnancy-specific glycoprotein 22	7		positive regulation of cytokine production	regulates a function/process that happens in natural killer cell,regulates a function/process that has the participant Vegfa|regulates a function/process that happens in macrophage,regulates a function/process that has the participant Vegfa|regulates a function/process that happens in dendritic cell,regulates a function/process that has the participant Vegfa		IDA		J:185826 	
MGI:1891354	Psg22	pregnancy-specific glycoprotein 22	7		positive regulation of transforming growth factor beta production	regulates a function/process that happens in macrophage|regulates a function/process that happens in dendritic cell|regulates a function/process that happens in natural killer cell		IDA		J:185826 	
MGI:106066	Ptafr	platelet-activating factor receptor	4		positive regulation of interleukin-6 production			ISO	RGD:61897 	J:155856 	
MGI:106066	Ptafr	platelet-activating factor receptor	4		positive regulation of tumor necrosis factor production			ISO	RGD:61897 	J:155856 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		positive regulation of cytokine production			IDA		J:151236 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		positive regulation of interleukin-10 production			ISO	RGD:628641 	J:155856 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		positive regulation of interleukin-8 production			ISO	RGD:628641 	J:155856 	
MGI:97798	Ptgs2	prostaglandin-endoperoxide synthase 2	1		positive regulation of fibroblast growth factor production			ISO	RGD:620349 	J:155856 	
MGI:97798	Ptgs2	prostaglandin-endoperoxide synthase 2	1		positive regulation of platelet-derived growth factor production			ISO	RGD:620349 	J:155856 	
MGI:97798	Ptgs2	prostaglandin-endoperoxide synthase 2	1		positive regulation of transforming growth factor beta production			ISO	RGD:620349 	J:155856 	
MGI:97798	Ptgs2	prostaglandin-endoperoxide synthase 2	1		positive regulation of vascular endothelial growth factor production			ISO	RGD:620349 	J:155856 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of interferon-beta production	happens in macrophage,regulates a function/process that happens in macrophage,is a part of cellular response to lipopolysaccharide		IMP		J:126125 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of interleukin-6 production	happens in macrophage,regulates a function/process that happens in macrophage,is a part of cellular response to lipopolysaccharide		IGI	P97797 	J:126125 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of tumor necrosis factor production	happens in macrophage,regulates a function/process that happens in macrophage,is a part of cellular response to lipopolysaccharide		IGI	P97797 	J:126125 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		positive regulation of interferon-alpha production	happens in plasmacytoid dendritic cell		IMP		J:208241 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		positive regulation of interferon-beta production	happens in bone marrow macrophage		IMP		J:208241 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		positive regulation of interferon-gamma production			ISO	Q9Y2R2 	J:164563 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		positive regulation of type I interferon production			ISO	Q9Y2R2 	J:164563 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		positive regulation of interleukin-2 production	happens in T cell,regulates a function/process that happens in T cell		IGI	P05480 	J:96410 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		positive regulation of tumor necrosis factor production	happens in bone marrow macrophage,regulates a function/process that happens in bone marrow macrophage		IGI	Q64455 	J:131736 	
MGI:104574	Ptprj	protein tyrosine phosphatase, receptor type, J	2		positive regulation of tumor necrosis factor production	happens in bone marrow macrophage,regulates a function/process that happens in bone marrow macrophage		IGI	P06800 	J:131736 	
