NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_HINDBRAIN_MORPHOGENESIS	GOBP_HINDBRAIN_MORPHOGENESIS		61	-0.33639014	-1.0439075	0.39794168	0.73614883	1.0	3222	tags=28%, list=15%, signal=33%	
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS		20	-0.41292176	-1.0435883	0.39247313	0.73663574	1.0	2980	tags=25%, list=13%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		23	-0.39639634	-1.0434808	0.39858907	0.7364067	1.0	631	tags=13%, list=3%, signal=13%	
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION		63	-0.3278876	-1.043409	0.36790925	0.73608226	1.0	4168	tags=24%, list=19%, signal=29%	
GOBP_HEMOGLOBIN_BIOSYNTHETIC_PROCESS	GOBP_HEMOGLOBIN_BIOSYNTHETIC_PROCESS		16	-0.43090314	-1.0426815	0.40112993	0.7379622	1.0	443	tags=13%, list=2%, signal=13%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION		35	-0.36323574	-1.0424861	0.39721254	0.7380081	1.0	5118	tags=34%, list=23%, signal=45%	
GOBP_PEPTIDYL_TYROSINE_MODIFICATION	GOBP_PEPTIDYL_TYROSINE_MODIFICATION		311	-0.2677694	-1.042387	0.3472222	0.7377279	1.0	4716	tags=28%, list=21%, signal=35%	
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	GOBP_GLUCOCORTICOID_METABOLIC_PROCESS		25	-0.3959371	-1.0414302	0.40388006	0.7403157	1.0	5201	tags=28%, list=23%, signal=37%	
GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST		54	-0.336044	-1.041353	0.3882784	0.7399797	1.0	3119	tags=19%, list=14%, signal=21%	
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY		57	-0.3268562	-1.0412991	0.3734062	0.7395491	1.0	2179	tags=23%, list=10%, signal=25%	
GOBP_IMPORT_INTO_CELL	GOBP_IMPORT_INTO_CELL		245	-0.27116552	-1.0406426	0.34379905	0.7411543	1.0	3464	tags=20%, list=16%, signal=24%	
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		39	-0.3548776	-1.0404899	0.3756906	0.74103284	1.0	4160	tags=26%, list=19%, signal=32%	
GOBP_SNRNA_METABOLIC_PROCESS	GOBP_SNRNA_METABOLIC_PROCESS		50	-0.33634797	-1.0404854	0.39305303	0.74045324	1.0	2079	tags=18%, list=9%, signal=20%	
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION		213	-0.27763996	-1.040104	0.3578125	0.7410807	1.0	3237	tags=18%, list=15%, signal=21%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		116	-0.29754302	-1.0399932	0.3676976	0.74088985	1.0	4619	tags=29%, list=21%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR		28	-0.37885126	-1.0399336	0.39310345	0.740473	1.0	1411	tags=14%, list=6%, signal=15%	
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY		93	-0.30613995	-1.0396101	0.3886097	0.74094176	1.0	5036	tags=32%, list=23%, signal=42%	
GOBP_FEMALE_GENITALIA_DEVELOPMENT	GOBP_FEMALE_GENITALIA_DEVELOPMENT		17	-0.43397745	-1.0389284	0.43214285	0.7425891	1.0	533	tags=12%, list=2%, signal=12%	
GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS	GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS		22	-0.39522597	-1.0384783	0.424581	0.7434651	1.0	4046	tags=36%, list=18%, signal=44%	
GOBP_REGULATION_OF_RNA_STABILITY	GOBP_REGULATION_OF_RNA_STABILITY		171	-0.28380957	-1.0384359	0.3579278	0.7430149	1.0	5594	tags=34%, list=25%, signal=45%	
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION		223	-0.27594745	-1.0377396	0.36567163	0.7447607	1.0	2769	tags=17%, list=12%, signal=20%	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE		346	-0.2637854	-1.0373904	0.33624455	0.74534744	1.0	3143	tags=16%, list=14%, signal=19%	
GOBP_MUSCLE_CELL_DEVELOPMENT	GOBP_MUSCLE_CELL_DEVELOPMENT		222	-0.2740995	-1.0371274	0.35672516	0.74563676	1.0	3569	tags=19%, list=16%, signal=23%	
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION		64	-0.32198554	-1.0371188	0.3738977	0.7450733	1.0	3119	tags=17%, list=14%, signal=20%	
GOBP_AMINE_TRANSPORT	GOBP_AMINE_TRANSPORT		122	-0.29417834	-1.0367543	0.3857143	0.7457152	1.0	4516	tags=28%, list=20%, signal=35%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		67	-0.32010067	-1.0360931	0.3803056	0.74723554	1.0	3692	tags=27%, list=17%, signal=32%	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT		23	-0.4100682	-1.0360215	0.41108987	0.7468776	1.0	2052	tags=22%, list=9%, signal=24%	
GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		20	-0.4061419	-1.0357208	0.415879	0.74727356	1.0	4265	tags=30%, list=19%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION		59	-0.33003673	-1.0353053	0.35932204	0.7480094	1.0	2783	tags=19%, list=13%, signal=21%	
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	GOBP_GAMMA_DELTA_T_CELL_ACTIVATION		20	-0.41572872	-1.0353025	0.41666666	0.7474329	1.0	4048	tags=40%, list=18%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT		24	-0.38799828	-1.0352086	0.41207814	0.7471368	1.0	2387	tags=21%, list=11%, signal=23%	
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS		51	-0.34023407	-1.0348201	0.4007353	0.7478692	1.0	2367	tags=16%, list=11%, signal=18%	
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS		21	-0.40129164	-1.0343785	0.39892665	0.7488224	1.0	5506	tags=38%, list=25%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT		21	-0.3969421	-1.034308	0.40884957	0.7484544	1.0	2022	tags=14%, list=9%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS		38	-0.35050985	-1.0342771	0.4029304	0.74797136	1.0	2558	tags=16%, list=12%, signal=18%	
GOBP_KIDNEY_MORPHOGENESIS	GOBP_KIDNEY_MORPHOGENESIS		103	-0.30028254	-1.0338765	0.37228715	0.7486513	1.0	4046	tags=25%, list=18%, signal=31%	
GOBP_GROOMING_BEHAVIOR	GOBP_GROOMING_BEHAVIOR		22	-0.39443418	-1.0334315	0.4197292	0.74949896	1.0	1993	tags=23%, list=9%, signal=25%	
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY		92	-0.30423447	-1.0333962	0.38360655	0.74902767	1.0	2017	tags=16%, list=9%, signal=18%	
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS		61	-0.32646215	-1.0331553	0.3940972	0.7492198	1.0	1568	tags=11%, list=7%, signal=12%	
GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	GOBP_PROTEOGLYCAN_METABOLIC_PROCESS		88	-0.30504996	-1.0331172	0.38573745	0.7487458	1.0	2885	tags=23%, list=13%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS		250	-0.26749906	-1.0330669	0.37285492	0.74833745	1.0	3492	tags=17%, list=16%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		298	-0.26747248	-1.0329771	0.36115327	0.7480475	1.0	2601	tags=16%, list=12%, signal=18%	
GOBP_FILOPODIUM_ASSEMBLY	GOBP_FILOPODIUM_ASSEMBLY		76	-0.31579158	-1.0329747	0.38677686	0.7474707	1.0	3369	tags=25%, list=15%, signal=29%	
GOBP_SODIUM_ION_HOMEOSTASIS	GOBP_SODIUM_ION_HOMEOSTASIS		60	-0.32853222	-1.0329096	0.39759037	0.74710697	1.0	2590	tags=22%, list=12%, signal=24%	
GOBP_PRIMARY_NEURAL_TUBE_FORMATION	GOBP_PRIMARY_NEURAL_TUBE_FORMATION		119	-0.29328743	-1.0325631	0.39273927	0.74765575	1.0	5491	tags=34%, list=25%, signal=44%	
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT		37	-0.35977402	-1.0322558	0.39962825	0.74810225	1.0	2625	tags=22%, list=12%, signal=24%	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS		22	-0.39786452	-1.0321716	0.40229884	0.74777055	1.0	5733	tags=36%, list=26%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		17	-0.42646113	-1.0318866	0.40582526	0.7481142	1.0	6	tags=6%, list=0%, signal=6%	
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION		102	-0.29804412	-1.0315723	0.37833333	0.7485332	1.0	3656	tags=17%, list=16%, signal=20%	
GOBP_RESPONSE_TO_INTERLEUKIN_17	GOBP_RESPONSE_TO_INTERLEUKIN_17		25	-0.3873435	-1.0307611	0.4046346	0.75065637	1.0	5243	tags=32%, list=24%, signal=42%	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		70	-0.31601295	-1.0306033	0.38142622	0.750583	1.0	4186	tags=26%, list=19%, signal=32%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS		22	-0.3958148	-1.0303402	0.40334573	0.7508968	1.0	2730	tags=23%, list=12%, signal=26%	
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT		89	-0.30782458	-1.0302224	0.38737202	0.7507029	1.0	2888	tags=20%, list=13%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE		19	-0.4113722	-1.0298014	0.44194758	0.7514675	1.0	5011	tags=37%, list=23%, signal=48%	
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION		59	-0.32353982	-1.0295408	0.39700997	0.7516969	1.0	4560	tags=32%, list=21%, signal=40%	
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		172	-0.281545	-1.0294825	0.36875	0.75128657	1.0	4409	tags=23%, list=20%, signal=28%	
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT		60	-0.3303612	-1.0293189	0.3880597	0.75122756	1.0	3896	tags=32%, list=18%, signal=38%	
GOBP_SMALL_REGULATORY_NCRNA_PROCESSING	GOBP_SMALL_REGULATORY_NCRNA_PROCESSING		56	-0.32987595	-1.029209	0.41563055	0.75104547	1.0	5419	tags=41%, list=24%, signal=54%	
GOBP_REGULATION_OF_SENSORY_PERCEPTION	GOBP_REGULATION_OF_SENSORY_PERCEPTION		58	-0.32790297	-1.0290816	0.3809524	0.7509015	1.0	1279	tags=9%, list=6%, signal=9%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY		63	-0.32255962	-1.0286549	0.3946037	0.75169617	1.0	5594	tags=41%, list=25%, signal=55%	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT		69	-0.31724796	-1.0284855	0.38196722	0.7516495	1.0	3266	tags=22%, list=15%, signal=25%	
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL		19	-0.40832826	-1.0282844	0.43040293	0.7517295	1.0	1142	tags=11%, list=5%, signal=11%	
GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION		26	-0.37748507	-1.0274851	0.40492958	0.7537585	1.0	2075	tags=19%, list=9%, signal=21%	
GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION	GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION		29	-0.3731899	-1.0274783	0.4093458	0.753203	1.0	3309	tags=24%, list=15%, signal=28%	
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR		98	-0.2967874	-1.0271372	0.3881579	0.7537656	1.0	2506	tags=16%, list=11%, signal=18%	
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT	GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT		52	-0.33284274	-1.0268463	0.380035	0.7541343	1.0	2850	tags=15%, list=13%, signal=18%	
GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION		40	-0.35170028	-1.0266576	0.432282	0.7541724	1.0	2147	tags=18%, list=10%, signal=19%	
GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION		18	-0.4167279	-1.0264118	0.42647058	0.7544202	1.0	3309	tags=28%, list=15%, signal=33%	
GOBP_RENAL_SODIUM_EXCRETION	GOBP_RENAL_SODIUM_EXCRETION		29	-0.37741342	-1.026345	0.40754718	0.7540816	1.0	3417	tags=28%, list=15%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION		21	-0.40436956	-1.0262538	0.42883894	0.75380677	1.0	1661	tags=19%, list=7%, signal=21%	
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	GOBP_TETRAPYRROLE_METABOLIC_PROCESS		52	-0.3271512	-1.0256468	0.40480274	0.75521916	1.0	786	tags=10%, list=4%, signal=10%	
GOBP_CARDIAC_MUSCLE_ADAPTATION	GOBP_CARDIAC_MUSCLE_ADAPTATION		27	-0.3782344	-1.0253714	0.39813083	0.7555464	1.0	2691	tags=15%, list=12%, signal=17%	
GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION	GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION		26	-0.387912	-1.0251418	0.41296297	0.75571305	1.0	5074	tags=35%, list=23%, signal=45%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE		43	-0.34485403	-1.0250604	0.3950178	0.7553943	1.0	3341	tags=30%, list=15%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		58	-0.32950726	-1.0244902	0.41337907	0.75665337	1.0	5046	tags=29%, list=23%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		99	-0.299274	-1.0236428	0.39303482	0.7588574	1.0	5299	tags=36%, list=24%, signal=48%	
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING		21	-0.40054458	-1.0232524	0.4471698	0.7595672	1.0	2626	tags=19%, list=12%, signal=22%	
GOBP_RESPONSE_TO_STEROID_HORMONE	GOBP_RESPONSE_TO_STEROID_HORMONE		225	-0.268554	-1.0232124	0.4037901	0.75911903	1.0	3994	tags=25%, list=18%, signal=31%	
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION	GOBP_ACTIN_CYTOSKELETON_REORGANIZATION		114	-0.29333705	-1.0231425	0.3957307	0.7587601	1.0	5144	tags=36%, list=23%, signal=47%	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_REGULATORY_T_CELL_DIFFERENTIATION		41	-0.3462512	-1.0231404	0.4301676	0.7581966	1.0	2248	tags=20%, list=10%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		25	-0.38673455	-1.0223681	0.41713223	0.7601009	1.0	2532	tags=28%, list=11%, signal=32%	
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	GOBP_CHRONIC_INFLAMMATORY_RESPONSE		18	-0.41505405	-1.0218534	0.4452975	0.76125133	1.0	4388	tags=44%, list=20%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY		38	-0.35732284	-1.0216633	0.43304348	0.76132333	1.0	3236	tags=24%, list=15%, signal=28%	
GOBP_RETINA_LAYER_FORMATION	GOBP_RETINA_LAYER_FORMATION		24	-0.37984148	-1.0207142	0.44382024	0.763836	1.0	2069	tags=21%, list=9%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GOBP_NEGATIVE_REGULATION_OF_SECRETION		205	-0.2713084	-1.0206624	0.41906202	0.7634339	1.0	3417	tags=20%, list=15%, signal=24%	
GOBP_PROTEIN_DESTABILIZATION	GOBP_PROTEIN_DESTABILIZATION		54	-0.32603368	-1.0206436	0.42605633	0.7629356	1.0	1264	tags=15%, list=6%, signal=16%	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS		112	-0.2904388	-1.0202562	0.41763726	0.7636432	1.0	3375	tags=21%, list=15%, signal=24%	
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS		78	-0.30657735	-1.0201508	0.42164782	0.76341426	1.0	5049	tags=33%, list=23%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		198	-0.27121544	-1.0201014	0.4	0.7630172	1.0	3357	tags=22%, list=15%, signal=26%	
GOBP_MALE_GENITALIA_DEVELOPMENT	GOBP_MALE_GENITALIA_DEVELOPMENT		21	-0.39869964	-1.0200377	0.41959333	0.7626301	1.0	3124	tags=19%, list=14%, signal=22%	
GOBP_TONGUE_DEVELOPMENT	GOBP_TONGUE_DEVELOPMENT		21	-0.4106136	-1.0200132	0.43806103	0.7621423	1.0	2730	tags=19%, list=12%, signal=22%	
GOBP_RESPONSE_TO_SALT_STRESS	GOBP_RESPONSE_TO_SALT_STRESS		35	-0.35443094	-1.0196594	0.40636703	0.7627488	1.0	2840	tags=23%, list=13%, signal=26%	
GOBP_NEURON_APOPTOTIC_PROCESS	GOBP_NEURON_APOPTOTIC_PROCESS		329	-0.25908697	-1.0194612	0.38017753	0.7627877	1.0	3022	tags=16%, list=14%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		25	-0.38231853	-1.018871	0.43137255	0.76416284	1.0	2498	tags=24%, list=11%, signal=27%	
GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT		69	-0.31567323	-1.0180981	0.42517006	0.76612806	1.0	2689	tags=16%, list=12%, signal=18%	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT		306	-0.25931352	-1.01793	0.39849624	0.7661216	1.0	3029	tags=18%, list=14%, signal=21%	
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION	GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION		16	-0.423625	-1.0178643	0.44752476	0.7657828	1.0	7400	tags=63%, list=33%, signal=94%	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION		136	-0.2829587	-1.0176284	0.39072847	0.7659677	1.0	2292	tags=13%, list=10%, signal=15%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING		64	-0.31743696	-1.016874	0.44027305	0.7678821	1.0	4521	tags=28%, list=20%, signal=35%	
GOBP_REGULATION_OF_GLIOGENESIS	GOBP_REGULATION_OF_GLIOGENESIS		135	-0.28619763	-1.016212	0.42036125	0.7693841	1.0	4129	tags=27%, list=19%, signal=33%	
GOBP_SPINAL_CORD_PATTERNING	GOBP_SPINAL_CORD_PATTERNING		23	-0.38850728	-1.0157312	0.42144176	0.7704335	1.0	1093	tags=13%, list=5%, signal=14%	
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY		209	-0.27168107	-1.0155907	0.4071763	0.7703102	1.0	3990	tags=22%, list=18%, signal=27%	
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION		31	-0.3644748	-1.0154258	0.4512195	0.77025086	1.0	2730	tags=23%, list=12%, signal=26%	
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION		212	-0.26976714	-1.0152936	0.41950464	0.77011764	1.0	3682	tags=21%, list=17%, signal=25%	
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		140	-0.2853432	-1.0151337	0.42580646	0.77005124	1.0	1850	tags=13%, list=8%, signal=14%	
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS		29	-0.3692009	-1.0150768	0.43818182	0.76967555	1.0	3255	tags=28%, list=15%, signal=32%	
GOBP_REGULATION_OF_CYTOKINESIS	GOBP_REGULATION_OF_CYTOKINESIS		87	-0.3032346	-1.01505	0.38795987	0.7691851	1.0	4514	tags=25%, list=20%, signal=32%	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS		313	-0.2612801	-1.0148364	0.40998486	0.7693263	1.0	4168	tags=24%, list=19%, signal=29%	
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS		25	-0.376481	-1.0147526	0.4402985	0.769015	1.0	1568	tags=16%, list=7%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY		16	-0.43170896	-1.0137657	0.44128114	0.77167314	1.0	4549	tags=50%, list=21%, signal=63%	
GOBP_PROTEIN_ACETYLATION	GOBP_PROTEIN_ACETYLATION		234	-0.26933658	-1.0135709	0.41653904	0.7717457	1.0	4883	tags=26%, list=22%, signal=34%	
GOBP_LEFT_RIGHT_PATTERN_FORMATION	GOBP_LEFT_RIGHT_PATTERN_FORMATION		24	-0.37989587	-1.0135587	0.43185842	0.7712167	1.0	1609	tags=21%, list=7%, signal=22%	
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION		83	-0.30364317	-1.0134242	0.4367622	0.77105993	1.0	2786	tags=17%, list=13%, signal=19%	
GOBP_LYMPHANGIOGENESIS	GOBP_LYMPHANGIOGENESIS		21	-0.39362353	-1.0133832	0.44945848	0.77063453	1.0	3259	tags=29%, list=15%, signal=33%	
