NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	GOBP_UROGENITAL_SYSTEM_DEVELOPMENT		375	0.23889127	1.0013086	0.414791	0.7780311	1.0	3274	tags=18%, list=15%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS		234	0.24806279	1.0011729	0.45321637	0.7777746	1.0	2830	tags=16%, list=13%, signal=18%	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		30	0.3497172	1.001018	0.40133038	0.77759856	1.0	3763	tags=27%, list=17%, signal=32%	
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION		95	0.28074834	1.0009277	0.41379312	0.7772104	1.0	2703	tags=22%, list=12%, signal=25%	
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		52	0.30888918	1.0005711	0.44295302	0.7776701	1.0	3820	tags=27%, list=17%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION		30	0.3505204	1.0003213	0.45916116	0.7777843	1.0	3329	tags=27%, list=15%, signal=31%	
GOBP_ORGANELLE_INHERITANCE	GOBP_ORGANELLE_INHERITANCE		15	0.4108664	1.0002166	0.4623431	0.7774148	1.0	710	tags=13%, list=3%, signal=14%	
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_CATABOLIC_PROCESS		20	0.37394196	1.0001549	0.44	0.77690095	1.0	6751	tags=55%, list=30%, signal=79%	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		22	0.37446514	0.99960667	0.46666667	0.77796704	1.0	4860	tags=23%, list=22%, signal=29%	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		158	0.26219156	0.9995342	0.43490306	0.77748424	1.0	3959	tags=23%, list=18%, signal=28%	
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS		333	0.23998138	0.99949086	0.4371069	0.77692306	1.0	3065	tags=17%, list=14%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		25	0.35942054	0.99938715	0.43568465	0.77654237	1.0	7484	tags=60%, list=34%, signal=90%	
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		218	0.24862556	0.99811596	0.44919786	0.78018963	1.0	2478	tags=14%, list=11%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS		150	0.25997677	0.9980946	0.44686648	0.7795491	1.0	3659	tags=23%, list=17%, signal=27%	
GOBP_HISTONE_H2A_MONOUBIQUITINATION	GOBP_HISTONE_H2A_MONOUBIQUITINATION		23	0.36799344	0.9974258	0.4516854	0.7810791	1.0	4299	tags=35%, list=19%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING		50	0.31061968	0.9970576	0.44755244	0.78160995	1.0	3652	tags=34%, list=16%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		21	0.36723733	0.9969011	0.44626167	0.7813586	1.0	3169	tags=29%, list=14%, signal=33%	
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE		16	0.39029476	0.99665874	0.44843048	0.7814481	1.0	471	tags=13%, list=2%, signal=13%	
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		79	0.28778923	0.9961714	0.46043167	0.7824099	1.0	2773	tags=19%, list=13%, signal=22%	
GOBP_TISSUE_REGENERATION	GOBP_TISSUE_REGENERATION		67	0.29409286	0.99546355	0.46682465	0.7840486	1.0	3768	tags=27%, list=17%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		126	0.26827797	0.9952586	0.46770027	0.7840432	1.0	2929	tags=17%, list=13%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		39	0.32128054	0.99521816	0.46187365	0.78345275	1.0	1917	tags=18%, list=9%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS		31	0.3450745	0.99503785	0.46	0.78334814	1.0	7200	tags=52%, list=32%, signal=76%	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_CELL_POLARITY	GOBP_REGULATION_OF_ESTABLISHMENT_OF_CELL_POLARITY		21	0.37589103	0.9938583	0.44186047	0.7866705	1.0	2908	tags=24%, list=13%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION		219	0.24657457	0.9937678	0.4888268	0.7862471	1.0	2920	tags=17%, list=13%, signal=20%	
GOBP_ZYMOGEN_ACTIVATION	GOBP_ZYMOGEN_ACTIVATION		82	0.28825405	0.9934701	0.4811083	0.78652257	1.0	4047	tags=24%, list=18%, signal=30%	
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY		40	0.31891987	0.9930088	0.45391706	0.7873655	1.0	2040	tags=20%, list=9%, signal=22%	
GOBP_RETINA_HOMEOSTASIS	GOBP_RETINA_HOMEOSTASIS		57	0.2975462	0.99205	0.45363408	0.78983045	1.0	2938	tags=19%, list=13%, signal=22%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT		94	0.27702627	0.9912789	0.49514562	0.7916456	1.0	2416	tags=15%, list=11%, signal=17%	
GOBP_LIPID_EXPORT_FROM_CELL	GOBP_LIPID_EXPORT_FROM_CELL		57	0.29854944	0.9908501	0.48267898	0.79240704	1.0	3922	tags=28%, list=18%, signal=34%	
GOBP_VESICLE_DOCKING	GOBP_VESICLE_DOCKING		65	0.29238907	0.9908319	0.47804877	0.7917563	1.0	2462	tags=18%, list=11%, signal=21%	
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS		383	0.23378089	0.99062115	0.47260273	0.7917886	1.0	3499	tags=19%, list=16%, signal=22%	
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS		150	0.2609611	0.9905727	0.49868074	0.79122657	1.0	4537	tags=29%, list=20%, signal=36%	
GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION	GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION		17	0.39047357	0.9904333	0.46460176	0.79100305	1.0	719	tags=12%, list=3%, signal=12%	
GOBP_GOLGI_LOCALIZATION	GOBP_GOLGI_LOCALIZATION		15	0.40791526	0.9904059	0.49266246	0.79037845	1.0	4272	tags=33%, list=19%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION	GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION		19	0.38116476	0.9902838	0.4920635	0.7900999	1.0	3799	tags=26%, list=17%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		265	0.24223329	0.9898269	0.49147728	0.79096425	1.0	4140	tags=22%, list=19%, signal=27%	
GOBP_REGULATION_OF_AUTOPHAGY	GOBP_REGULATION_OF_AUTOPHAGY		280	0.2403178	0.9890289	0.489426	0.79287153	1.0	2755	tags=16%, list=12%, signal=19%	
GOBP_RESPONSE_TO_OXYGEN_LEVELS	GOBP_RESPONSE_TO_OXYGEN_LEVELS		286	0.23853545	0.9888031	0.4649123	0.7929202	1.0	3378	tags=19%, list=15%, signal=22%	
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS		36	0.32892734	0.98835456	0.47806004	0.79370195	1.0	3257	tags=22%, list=15%, signal=26%	
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I		22	0.36480972	0.9878217	0.45633188	0.7948637	1.0	4767	tags=36%, list=22%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		399	0.2337376	0.986682	0.5084746	0.79794186	1.0	4038	tags=22%, list=18%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		40	0.325733	0.9858059	0.44730678	0.8003009	1.0	4140	tags=28%, list=19%, signal=34%	
GOBP_RRNA_CATABOLIC_PROCESS	GOBP_RRNA_CATABOLIC_PROCESS		23	0.3601786	0.98450416	0.48043478	0.8040808	1.0	5748	tags=43%, list=26%, signal=59%	
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		16	0.39038742	0.98414946	0.48041236	0.80462444	1.0	1917	tags=25%, list=9%, signal=27%	
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS		80	0.281866	0.98376614	0.48641977	0.80522424	1.0	3931	tags=24%, list=18%, signal=29%	
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME		19	0.38227642	0.98354626	0.4922049	0.8052402	1.0	3586	tags=37%, list=16%, signal=44%	
GOBP_CARBOHYDRATE_PHOSPHORYLATION	GOBP_CARBOHYDRATE_PHOSPHORYLATION		17	0.3860908	0.9831752	0.48187634	0.80580205	1.0	678	tags=12%, list=3%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		183	0.25383183	0.98300004	0.48563218	0.8056384	1.0	4289	tags=22%, list=19%, signal=28%	
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT		99	0.2714596	0.98220366	0.48027843	0.8076211	1.0	3541	tags=21%, list=16%, signal=25%	
GOBP_SKIN_DEVELOPMENT	GOBP_SKIN_DEVELOPMENT		297	0.23786588	0.9821851	0.47987616	0.8069562	1.0	3932	tags=19%, list=18%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION		15	0.40000394	0.98188186	0.4646681	0.8072555	1.0	2646	tags=27%, list=12%, signal=30%	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION		298	0.2368576	0.98156214	0.51419556	0.8076398	1.0	3311	tags=18%, list=15%, signal=21%	
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY	GOBP_CYTOCHROME_COMPLEX_ASSEMBLY		32	0.3379028	0.9810018	0.46803653	0.80888337	1.0	2912	tags=25%, list=13%, signal=29%	
GOBP_GRANULOCYTE_ACTIVATION	GOBP_GRANULOCYTE_ACTIVATION		45	0.31397355	0.980427	0.4827586	0.8101542	1.0	4033	tags=24%, list=18%, signal=30%	
GOBP_SULFATE_TRANSPORT	GOBP_SULFATE_TRANSPORT		17	0.38809285	0.98035663	0.47751606	0.8096917	1.0	1810	tags=24%, list=8%, signal=26%	
GOBP_AMYLOID_BETA_FORMATION	GOBP_AMYLOID_BETA_FORMATION		47	0.31520924	0.9802173	0.48926014	0.8094668	1.0	4136	tags=28%, list=19%, signal=34%	
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS		92	0.27110782	0.97967774	0.5011494	0.8105742	1.0	3068	tags=21%, list=14%, signal=24%	
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		21	0.35958025	0.97966945	0.47926268	0.8098876	1.0	5628	tags=52%, list=25%, signal=70%	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION		44	0.31458285	0.97953725	0.49115044	0.80962443	1.0	2673	tags=23%, list=12%, signal=26%	
GOBP_LIPID_LOCALIZATION	GOBP_LIPID_LOCALIZATION		458	0.22878766	0.97941864	0.5566667	0.80930895	1.0	3929	tags=22%, list=18%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION		205	0.24466811	0.9791899	0.52112675	0.8093888	1.0	3224	tags=21%, list=15%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING	GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING		21	0.37393883	0.9791789	0.49052632	0.80871654	1.0	1562	tags=14%, list=7%, signal=15%	
GOBP_HEME_BIOSYNTHETIC_PROCESS	GOBP_HEME_BIOSYNTHETIC_PROCESS		26	0.35177967	0.97908854	0.5074627	0.8082928	1.0	3720	tags=23%, list=17%, signal=28%	
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS		270	0.23895149	0.97870386	0.52136755	0.80889463	1.0	3048	tags=17%, list=14%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		67	0.28437188	0.9782478	0.5035629	0.80969274	1.0	1917	tags=13%, list=9%, signal=15%	
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER		89	0.28082463	0.97693264	0.48711944	0.81345487	1.0	3545	tags=21%, list=16%, signal=25%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL		68	0.28534207	0.97683996	0.49261084	0.81304157	1.0	3716	tags=28%, list=17%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION		45	0.3157669	0.97676766	0.4620853	0.81259334	1.0	5629	tags=38%, list=25%, signal=51%	
GOBP_NERVE_DEVELOPMENT	GOBP_NERVE_DEVELOPMENT		84	0.27776554	0.9764236	0.48232323	0.81304353	1.0	2700	tags=18%, list=12%, signal=20%	
GOBP_DNA_RECOMBINATION	GOBP_DNA_RECOMBINATION		316	0.23445123	0.9763304	0.5313531	0.81261563	1.0	3415	tags=19%, list=15%, signal=22%	
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		85	0.2777257	0.9759168	0.4975	0.81330615	1.0	4137	tags=25%, list=19%, signal=30%	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS		99	0.2707593	0.97589105	0.4730077	0.81268775	1.0	4121	tags=23%, list=19%, signal=28%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION		401	0.2307969	0.9752806	0.59032255	0.81407434	1.0	4185	tags=23%, list=19%, signal=28%	
GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION	GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION		46	0.30841604	0.9748578	0.4906542	0.8147458	1.0	3264	tags=20%, list=15%, signal=23%	
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION		37	0.31744656	0.9736972	0.49271846	0.818027	1.0	2505	tags=19%, list=11%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY		48	0.30798513	0.9734965	0.48192772	0.81800014	1.0	3671	tags=33%, list=17%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT		31	0.3382766	0.97333664	0.5046729	0.81777656	1.0	1129	tags=13%, list=5%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		35	0.3172199	0.97316515	0.47619048	0.8176599	1.0	4274	tags=29%, list=19%, signal=35%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		96	0.27312982	0.9730354	0.5087282	0.8173988	1.0	4056	tags=27%, list=18%, signal=33%	
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS		219	0.24232417	0.9730213	0.5411765	0.8167363	1.0	4264	tags=26%, list=19%, signal=31%	
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION		50	0.3028823	0.97291416	0.5035461	0.8163788	1.0	2354	tags=20%, list=11%, signal=22%	
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS	GOBP_TERPENOID_BIOSYNTHETIC_PROCESS		18	0.38465324	0.9726379	0.495671	0.8165969	1.0	2930	tags=28%, list=13%, signal=32%	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_REGULATION_OF_CHROMOSOME_SEPARATION		106	0.26750877	0.97259873	0.507732	0.81601673	1.0	2703	tags=22%, list=12%, signal=25%	
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	GOBP_HETEROTYPIC_CELL_CELL_ADHESION		56	0.30110073	0.9724808	0.485	0.8157399	1.0	4122	tags=30%, list=19%, signal=37%	
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE		224	0.24249005	0.9723929	0.5267606	0.81532836	1.0	1917	tags=12%, list=9%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION		16	0.39739078	0.97237337	0.49107143	0.8146945	1.0	2653	tags=25%, list=12%, signal=28%	
GOBP_IMPORT_INTO_NUCLEUS	GOBP_IMPORT_INTO_NUCLEUS		176	0.24869075	0.9722398	0.5042254	0.8144469	1.0	4870	tags=28%, list=22%, signal=35%	
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION		48	0.30814052	0.9718288	0.49748743	0.81513107	1.0	5290	tags=31%, list=24%, signal=41%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		131	0.259373	0.97166014	0.5322581	0.8150063	1.0	2717	tags=20%, list=12%, signal=22%	
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS		22	0.3565584	0.97089714	0.49887133	0.8169179	1.0	6158	tags=36%, list=28%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		83	0.2794494	0.9702592	0.5051282	0.8183367	1.0	2592	tags=18%, list=12%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION		49	0.3012561	0.9702018	0.49430525	0.817821	1.0	2617	tags=18%, list=12%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		35	0.31923983	0.97012883	0.51435405	0.81734455	1.0	1212	tags=11%, list=5%, signal=12%	
GOBP_SEROTONIN_TRANSPORT	GOBP_SEROTONIN_TRANSPORT		26	0.35334325	0.97010976	0.49885058	0.8166982	1.0	3670	tags=31%, list=17%, signal=37%	
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS		143	0.25364578	0.97000706	0.52040815	0.81632215	1.0	4122	tags=26%, list=19%, signal=32%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL		149	0.25540784	0.9697027	0.5382353	0.81663644	1.0	4326	tags=26%, list=20%, signal=32%	
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS		103	0.2655919	0.969567	0.53424656	0.8164295	1.0	3768	tags=23%, list=17%, signal=28%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		26	0.35195726	0.9693894	0.51131225	0.8163258	1.0	3924	tags=31%, list=18%, signal=37%	
GOBP_FEMALE_GAMETE_GENERATION	GOBP_FEMALE_GAMETE_GENERATION		162	0.25026864	0.9689587	0.5530864	0.8170474	1.0	3388	tags=20%, list=15%, signal=23%	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		43	0.31480274	0.9686329	0.4989518	0.8174204	1.0	2647	tags=23%, list=12%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION		127	0.25610054	0.96823734	0.52879584	0.8180569	1.0	2836	tags=17%, list=13%, signal=19%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		112	0.26303875	0.96822196	0.52882206	0.817414	1.0	2505	tags=14%, list=11%, signal=16%	
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	GOBP_RESPONSE_TO_AMINO_ACID_STARVATION		48	0.3053978	0.9677563	0.50566894	0.81825465	1.0	1889	tags=15%, list=9%, signal=16%	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY		42	0.31203583	0.96768856	0.51860464	0.8177735	1.0	1717	tags=14%, list=8%, signal=15%	
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS		34	0.32382706	0.9676279	0.50238097	0.81728995	1.0	3159	tags=26%, list=14%, signal=31%	
GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS		152	0.25403932	0.9675997	0.5514706	0.81669724	1.0	3768	tags=21%, list=17%, signal=25%	
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS		92	0.2716896	0.9675631	0.5244216	0.81613773	1.0	4234	tags=25%, list=19%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION		22	0.35986927	0.96747124	0.50344825	0.8157382	1.0	2908	tags=27%, list=13%, signal=31%	
GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE	GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE		39	0.3108157	0.96730494	0.5104408	0.81555825	1.0	4109	tags=26%, list=19%, signal=31%	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		58	0.29287323	0.96717876	0.52068126	0.8152991	1.0	1544	tags=16%, list=7%, signal=17%	
GOBP_DNA_REPLICATION	GOBP_DNA_REPLICATION		279	0.23492946	0.9671604	0.5823864	0.8146652	1.0	4078	tags=21%, list=18%, signal=26%	
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION		41	0.3133678	0.9671339	0.5145631	0.8140555	1.0	2833	tags=22%, list=13%, signal=25%	
