NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS,28,0.36301446,1.0427127,0.3644068,0.7268174,1,3245,pos
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,40,0.3394816,1.0425773,0.3649635,0.7265218,1,4200,pos
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,27,0.36825448,1.0422789,0.38876405,0.7268272,1,3585,pos
GOBP_SUPEROXIDE_ANION_GENERATION,44,0.33551493,1.0419428,0.36057693,0.72722256,1,3959,pos
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,19,0.40944213,1.0415074,0.38784066,0.72788054,1,3329,pos
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS,28,0.3693249,1.0413077,0.39578456,0.72779506,1,2538,pos
GOBP_REGULATION_OF_BONE_REMODELING,63,0.31215775,1.0412581,0.38687783,0.72720677,1,3388,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,94,0.28865033,1.0411938,0.344,0.72665834,1,3560,pos
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,29,0.36679682,1.0410743,0.38875878,0.7262873,1,2727,pos
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,180,0.26736212,1.0407804,0.32266667,0.72654986,1,2329,pos
GOBP_COAGULATION,179,0.26721177,1.0407282,0.32984293,0.72599244,1,3042,pos
GOBP_RETINOL_METABOLIC_PROCESS,35,0.34318247,1.0405095,0.38362068,0.72592014,1,3117,pos
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT,53,0.321877,1.0399287,0.37559807,0.72715366,1,3441,pos
GOBP_PINOCYTOSIS,22,0.38767132,1.0395569,0.38289204,0.72769207,1,2646,pos
GOBP_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY,15,0.41873488,1.0385516,0.40807176,0.7303056,1,1920,pos
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION,65,0.30649742,1.0378505,0.35074627,0.7319979,1,4200,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,143,0.27332485,1.0365003,0.3434066,0.73581207,1,2495,pos
GOBP_RESPONSE_TO_STEROL,30,0.35570025,1.0364704,0.4036281,0.73515296,1,3427,pos
GOBP_PEROXISOMAL_TRANSPORT,22,0.37998834,1.0349643,0.42045453,0.7396105,1,3651,pos
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT,18,0.40024275,1.0337013,0.4021739,0.74329114,1,5440,pos
GOBP_MACROAUTOPHAGY,247,0.25445583,1.0333822,0.32537314,0.7436704,1,2308,pos
GOBP_RRNA_MODIFICATION,33,0.35345462,1.0330297,0.42450765,0.74412173,1,4698,pos
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,144,0.27385274,1.0327803,0.35734072,0.74422514,1,4925,pos
GOBP_RESPONSE_TO_DECREASED_OXYGEN_LEVELS,237,0.2533566,1.0326059,0.33038348,0.74406517,1,3779,pos
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,38,0.34327605,1.0325818,0.39443156,0.7433706,1,2676,pos
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,16,0.41162238,1.0323725,0.4,0.74329716,1,3427,pos
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,374,0.24427964,1.0320938,0.3126935,0.7434516,1,4934,pos
GOBP_MITOCHONDRIAL_FISSION,46,0.32843676,1.0319508,0.39130434,0.7431977,1,3628,pos
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,304,0.25012457,1.0318824,0.32026145,0.7426832,1,3612,pos
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS,60,0.3090387,1.031854,0.35853657,0.7420125,1,2430,pos
GOBP_KETONE_BIOSYNTHETIC_PROCESS,42,0.32587138,1.0314804,0.3935927,0.74259925,1,3496,pos
GOBP_THYROID_HORMONE_GENERATION,19,0.39138237,1.0313591,0.4247191,0.7422532,1,2602,pos
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION,24,0.3648379,1.0310009,0.4021978,0.74270636,1,493,pos
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,107,0.2848131,1.0308249,0.375,0.742589,1,2461,pos
GOBP_RESPIRATORY_BURST,26,0.36843124,1.0307689,0.3943355,0.74200064,1,2313,pos
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,63,0.3060091,1.0306506,0.38534278,0.74164206,1,4136,pos
GOBP_CELLULAR_RESPONSE_TO_HYPOXIA,109,0.27831537,1.0305182,0.37434554,0.7413268,1,4685,pos
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,73,0.29897836,1.0301174,0.3506173,0.7419062,1,3888,pos
GOBP_RESPONSE_TO_CADMIUM_ION,35,0.33709162,1.029364,0.39140272,0.74370617,1,1859,pos
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS,65,0.3085589,1.029349,0.36231884,0.7430085,1,5439,pos
GOBP_AMINO_ACID_TRANSPORT,158,0.26796794,1.0292135,0.36856368,0.7426742,1,4244,pos
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,18,0.39766297,1.0291277,0.42888403,0.74223477,1,4799,pos
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,354,0.24327935,1.0288373,0.3504823,0.7424681,1,3060,pos
GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE,18,0.3997551,1.0287066,0.38592234,0.7421524,1,2054,pos
GOBP_HISTAMINE_TRANSPORT,17,0.41506004,1.0286764,0.4255765,0.7415066,1,3785,pos
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,186,0.2617129,1.0286012,0.36842105,0.74100506,1,4010,pos
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,152,0.267852,1.0285673,0.39071038,0.7403558,1,4804,pos
GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,26,0.36544588,1.0279824,0.4176334,0.7415043,1,3427,pos
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,53,0.3143291,1.0269489,0.4010025,0.74428445,1,1847,pos
GOBP_KERATINOCYTE_PROLIFERATION,57,0.3142175,1.0267254,0.36130536,0.7442763,1,5290,pos
GOBP_DETECTION_OF_VISIBLE_LIGHT,33,0.34313434,1.0265833,0.39534885,0.74402153,1,3019,pos
GOBP_AMINOGLYCAN_METABOLIC_PROCESS,115,0.27696416,1.0264751,0.38641685,0.7436548,1,2258,pos
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,341,0.24425948,1.0263677,0.3392857,0.7432441,1,2777,pos
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,103,0.28272688,1.0260769,0.39225182,0.74351764,1,3427,pos
GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,19,0.39509177,1.0260587,0.41151386,0.74285,1,2833,pos
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,256,0.2523827,1.0259149,0.35795453,0.74259114,1,4098,pos
GOBP_REPRODUCTIVE_BEHAVIOR,63,0.3035099,1.0258125,0.38548753,0.7422251,1,2860,pos
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,146,0.27253938,1.0254416,0.3884058,0.7427657,1,3779,pos
GOBP_RESPONSE_TO_METAL_ION,289,0.24667723,1.0252575,0.34615386,0.7426253,1,3614,pos
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,113,0.2825191,1.025181,0.3899204,0.7421733,1,3822,pos
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,120,0.27579957,1.0251188,0.38780487,0.74164265,1,3888,pos
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME,104,0.28098723,1.0246838,0.38518518,0.7424006,1,2376,pos
GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,63,0.30214813,1.0243742,0.41007194,0.74264234,1,4868,pos
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,110,0.28023216,1.0236633,0.38947368,0.7443216,1,3660,pos
GOBP_ENTRY_INTO_HOST,97,0.28346455,1.0232954,0.37373737,0.7448214,1,3922,pos
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,123,0.27039713,1.0228279,0.4088785,0.7456742,1,2751,pos
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION,20,0.38623184,1.0223616,0.42533937,0.74654615,1,4309,pos
GOBP_MAST_CELL_MIGRATION,17,0.40582097,1.0223395,0.4064665,0.7458944,1,3607,pos
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,39,0.32989395,1.0215032,0.42093024,0.7480822,1,1650,pos
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,54,0.31596094,1.0212317,0.40586796,0.7482425,1,1700,pos
GOBP_WOUND_HEALING,376,0.24278434,1.0208716,0.34626865,0.74877,1,4285,pos
GOBP_BONE_REMODELING,105,0.27970237,1.0201601,0.4,0.7504766,1,3388,pos
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,19,0.4110182,1.0201178,0.41558442,0.74990106,1,3828,pos
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT,25,0.3683376,1.0196435,0.4232558,0.7507751,1,2347,pos
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,29,0.36020413,1.0195956,0.4192872,0.75020057,1,4185,pos
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,31,0.35129347,1.0195262,0.40807176,0.7497279,1,2822,pos
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY,37,0.33732975,1.0189669,0.43661973,0.75089955,1,4056,pos
GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING,16,0.4137615,1.0179015,0.45127118,0.7537666,1,3726,pos
GOBP_T_CELL_CYTOKINE_PRODUCTION,47,0.32072073,1.0167335,0.43119267,0.7569527,1,5094,pos
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS,146,0.2652661,1.0166441,0.42699724,0.7565141,1,4240,pos
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,238,0.25092643,1.0159972,0.39071038,0.7579652,1,3843,pos
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,76,0.29576227,1.0146047,0.40452263,0.7621158,1,3959,pos
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,108,0.27948898,1.0143789,0.3887468,0.76218003,1,1856,pos
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,201,0.255051,1.0139908,0.40384614,0.7627594,1,3498,pos
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,190,0.25981733,1.0137833,0.4140625,0.7627591,1,2751,pos
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY,17,0.41270956,1.0134717,0.44008714,0.7630857,1,2996,pos
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,165,0.26200604,1.0132531,0.40650406,0.76306975,1,4312,pos
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,70,0.29198116,1.0125322,0.42542788,0.76480347,1,1544,pos
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,25,0.36526462,1.0120474,0.43516484,0.7657121,1,3322,pos
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION,44,0.32507762,1.0120275,0.40092167,0.7650479,1,3768,pos
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS,473,0.234937,1.0112484,0.40636042,0.766935,1,3378,pos
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,98,0.28275743,1.0109372,0.39694658,0.76722264,1,3853,pos
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE,32,0.34504154,1.0103506,0.4262295,0.76851034,1,5894,pos
GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,21,0.37413406,1.0093888,0.42677826,0.7710546,1,3322,pos
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,83,0.28727356,1.009375,0.39950982,0.77037287,1,1652,pos
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING,84,0.28626993,1.0091316,0.43137255,0.77043056,1,3893,pos
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,22,0.37396017,1.0091077,0.41409692,0.7697722,1,2526,pos
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,40,0.32730988,1.0082676,0.4537445,0.771912,1,3455,pos
GOBP_MODIFIED_AMINO_ACID_TRANSPORT,33,0.34667557,1.0074247,0.4223301,0.7739834,1,5721,pos
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,274,0.24608243,1.0071571,0.40729484,0.7741746,1,4474,pos
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,23,0.36777434,1.0070908,0.45614034,0.77364826,1,4662,pos
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,17,0.4024244,1.0068698,0.42857143,0.77367336,1,2625,pos
GOBP_FOAM_CELL_DIFFERENTIATION,27,0.36022756,1.0066352,0.4338747,0.7738086,1,4988,pos
GOBP_RESPONSE_TO_ISCHEMIA,40,0.32824418,1.0062234,0.43963555,0.77450156,1,3034,pos
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,94,0.2800695,1.00616,0.4447236,0.7739612,1,2461,pos
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,78,0.28953898,1.0059624,0.44819278,0.7738787,1,2425,pos
GOBP_GROWTH_HORMONE_SECRETION,22,0.36905292,1.0058757,0.445629,0.77343214,1,1075,pos
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,41,0.32745695,1.0058432,0.44052863,0.77280086,1,2815,pos
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,274,0.24909236,1.0057224,0.43037975,0.7724364,1,3245,pos
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,34,0.33624533,1.0054631,0.45057473,0.77257675,1,2479,pos
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT,17,0.40331692,1.0054195,0.4366516,0.77201915,1,6267,pos
GOBP_COLLATERAL_SPROUTING,30,0.35103512,1.0052139,0.42117116,0.77201277,1,1575,pos
GOBP_STEROID_ESTERIFICATION,16,0.4031934,1.0049262,0.43829787,0.7722432,1,3922,pos
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,64,0.3012863,1.0040896,0.4228972,0.77440494,1,6647,pos
GOBP_NUCLEAR_EXPORT,158,0.25844893,1.0038413,0.45128205,0.77452695,1,3330,pos
GOBP_RESPONSE_TO_COLD,48,0.31749532,1.0037388,0.43552312,0.7741161,1,2177,pos
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION,32,0.34668267,1.0025617,0.42694065,0.7774471,1,4824,pos
GOBP_RESPONSE_TO_NITRIC_OXIDE,17,0.39869776,1.0022658,0.43312103,0.7777194,1,6033,pos
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,226,0.2535455,1.0016537,0.42521995,0.77903306,1,3903,pos
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,240,0.24937701,1.0013657,0.4293629,0.7792942,1,2703,pos
GOBP_REGULATION_OF_B_CELL_ACTIVATION,145,0.26318958,1.0013539,0.45609757,0.77860755,1,3350,pos
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT,375,0.23889127,1.0013086,0.414791,0.7780311,1,3274,pos
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,234,0.24806279,1.0011729,0.45321637,0.7777746,1,2830,pos
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,30,0.3497172,1.001018,0.40133038,0.77759856,1,3763,pos
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION,95,0.28074834,1.0009277,0.41379312,0.7772104,1,2703,pos
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,52,0.30888918,1.0005711,0.44295302,0.7776701,1,3820,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,30,0.3505204,1.0003213,0.45916116,0.7777843,1,3329,pos
GOBP_ORGANELLE_INHERITANCE,15,0.4108664,1.0002166,0.4623431,0.7774148,1,710,pos
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS,20,0.37394196,1.0001549,0.44,0.77690095,1,6751,pos
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,22,0.37446514,0.99960667,0.46666667,0.77796704,1,4860,pos
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,158,0.26219156,0.9995342,0.43490306,0.77748424,1,3959,pos
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,333,0.23998138,0.99949086,0.4371069,0.77692306,1,3065,pos
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,25,0.35942054,0.99938715,0.43568465,0.77654237,1,7484,pos
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,218,0.24862556,0.99811596,0.44919786,0.78018963,1,2478,pos
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,150,0.25997677,0.9980946,0.44686648,0.7795491,1,3659,pos
GOBP_HISTONE_H2A_MONOUBIQUITINATION,23,0.36799344,0.9974258,0.4516854,0.7810791,1,4299,pos
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING,50,0.31061968,0.9970576,0.44755244,0.78160995,1,3652,pos
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,21,0.36723733,0.9969011,0.44626167,0.7813586,1,3169,pos
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE,16,0.39029476,0.99665874,0.44843048,0.7814481,1,471,pos
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,79,0.28778923,0.9961714,0.46043167,0.7824099,1,2773,pos
GOBP_TISSUE_REGENERATION,67,0.29409286,0.99546355,0.46682465,0.7840486,1,3768,pos
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,126,0.26827797,0.9952586,0.46770027,0.7840432,1,2929,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,39,0.32128054,0.99521816,0.46187365,0.78345275,1,1917,pos
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,31,0.3450745,0.99503785,0.46,0.78334814,1,7200,pos
GOBP_REGULATION_OF_ESTABLISHMENT_OF_CELL_POLARITY,21,0.37589103,0.9938583,0.44186047,0.7866705,1,2908,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,219,0.24657457,0.9937678,0.4888268,0.7862471,1,2920,pos
GOBP_ZYMOGEN_ACTIVATION,82,0.28825405,0.9934701,0.4811083,0.78652257,1,4047,pos
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,40,0.31891987,0.9930088,0.45391706,0.7873655,1,2040,pos
GOBP_RETINA_HOMEOSTASIS,57,0.2975462,0.99205,0.45363408,0.78983045,1,2938,pos
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT,94,0.27702627,0.9912789,0.49514562,0.7916456,1,2416,pos
GOBP_LIPID_EXPORT_FROM_CELL,57,0.29854944,0.9908501,0.48267898,0.79240704,1,3922,pos
GOBP_VESICLE_DOCKING,65,0.29238907,0.9908319,0.47804877,0.7917563,1,2462,pos
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,383,0.23378089,0.99062115,0.47260273,0.7917886,1,3499,pos
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,150,0.2609611,0.9905727,0.49868074,0.79122657,1,4537,pos
GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION,17,0.39047357,0.9904333,0.46460176,0.79100305,1,719,pos
GOBP_GOLGI_LOCALIZATION,15,0.40791526,0.9904059,0.49266246,0.79037845,1,4272,pos
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION,19,0.38116476,0.9902838,0.4920635,0.7900999,1,3799,pos
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,265,0.24223329,0.9898269,0.49147728,0.79096425,1,4140,pos
GOBP_REGULATION_OF_AUTOPHAGY,280,0.2403178,0.9890289,0.489426,0.79287153,1,2755,pos
GOBP_RESPONSE_TO_OXYGEN_LEVELS,286,0.23853545,0.9888031,0.4649123,0.7929202,1,3378,pos
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,36,0.32892734,0.98835456,0.47806004,0.79370195,1,3257,pos
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I,22,0.36480972,0.9878217,0.45633188,0.7948637,1,4767,pos
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,399,0.2337376,0.986682,0.5084746,0.79794186,1,4038,pos
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,40,0.325733,0.9858059,0.44730678,0.8003009,1,4140,pos
GOBP_RRNA_CATABOLIC_PROCESS,23,0.3601786,0.98450416,0.48043478,0.8040808,1,5748,pos
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,16,0.39038742,0.98414946,0.48041236,0.80462444,1,1917,pos
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS,80,0.281866,0.98376614,0.48641977,0.80522424,1,3931,pos
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,19,0.38227642,0.98354626,0.4922049,0.8052402,1,3586,pos
GOBP_CARBOHYDRATE_PHOSPHORYLATION,17,0.3860908,0.9831752,0.48187634,0.80580205,1,678,pos
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,183,0.25383183,0.98300004,0.48563218,0.8056384,1,4289,pos
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,99,0.2714596,0.98220366,0.48027843,0.8076211,1,3541,pos
GOBP_SKIN_DEVELOPMENT,297,0.23786588,0.9821851,0.47987616,0.8069562,1,3932,pos
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,15,0.40000394,0.98188186,0.4646681,0.8072555,1,2646,pos
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,298,0.2368576,0.98156214,0.51419556,0.8076398,1,3311,pos
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,32,0.3379028,0.9810018,0.46803653,0.80888337,1,2912,pos
GOBP_GRANULOCYTE_ACTIVATION,45,0.31397355,0.980427,0.4827586,0.8101542,1,4033,pos
GOBP_SULFATE_TRANSPORT,17,0.38809285,0.98035663,0.47751606,0.8096917,1,1810,pos
GOBP_AMYLOID_BETA_FORMATION,47,0.31520924,0.9802173,0.48926014,0.8094668,1,4136,pos
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,92,0.27110782,0.97967774,0.5011494,0.8105742,1,3068,pos
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,21,0.35958025,0.97966945,0.47926268,0.8098876,1,5628,pos
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,44,0.31458285,0.97953725,0.49115044,0.80962443,1,2673,pos
GOBP_LIPID_LOCALIZATION,458,0.22878766,0.97941864,0.5566667,0.80930895,1,3929,pos
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,205,0.24466811,0.9791899,0.52112675,0.8093888,1,3224,pos
GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING,21,0.37393883,0.9791789,0.49052632,0.80871654,1,1562,pos
GOBP_HEME_BIOSYNTHETIC_PROCESS,26,0.35177967,0.97908854,0.5074627,0.8082928,1,3720,pos
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,270,0.23895149,0.97870386,0.52136755,0.80889463,1,3048,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,67,0.28437188,0.9782478,0.5035629,0.80969274,1,1917,pos
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,89,0.28082463,0.97693264,0.48711944,0.81345487,1,3545,pos
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL,68,0.28534207,0.97683996,0.49261084,0.81304157,1,3716,pos
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,45,0.3157669,0.97676766,0.4620853,0.81259334,1,5629,pos
GOBP_NERVE_DEVELOPMENT,84,0.27776554,0.9764236,0.48232323,0.81304353,1,2700,pos
GOBP_DNA_RECOMBINATION,316,0.23445123,0.9763304,0.5313531,0.81261563,1,3415,pos
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,85,0.2777257,0.9759168,0.4975,0.81330615,1,4137,pos
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,99,0.2707593,0.97589105,0.4730077,0.81268775,1,4121,pos
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,401,0.2307969,0.9752806,0.59032255,0.81407434,1,4185,pos
GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION,46,0.30841604,0.9748578,0.4906542,0.8147458,1,3264,pos
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION,37,0.31744656,0.9736972,0.49271846,0.818027,1,2505,pos
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,48,0.30798513,0.9734965,0.48192772,0.81800014,1,3671,pos
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,31,0.3382766,0.97333664,0.5046729,0.81777656,1,1129,pos
